original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"activists fear that if the shuttle carrying galileo into orbit should explode , or if galileo itself crashes into the earth during the two times it flies close to the planet , fatal levels of plutonium would be released into the atmosphere .",activists,fear,crashes fear explode released flies,galileo activists shuttle levels it,"activists that if the shuttle galileo carrying into orbit should explode , or if galileo itself crashes into the earth during the two times it flies close to the planet , fatal levels of plutonium would be released into the atmosphere fear ."
"so far galileo has been delayed twice , once because of a computer malfunction connected with a space-shuttle engine , and yesterday because of the weather .",galileo,delayed,delayed,galileo,"galileo so far has been delayed twice once , because of a computer malfunction connected with a space-shuttle engine , and yesterday because of the weather ."
nasa said the galileo worm had nothing to do with either delay .,nasa,said,had said,worm nasa,nasa the galileo worm nothing to do with either delay had said .
"he said the chaos computer club , of west germany , once managed to invade span and do such things as change the value of pi , messing up some calculations .",he,said,managed said,club he,"he the chaos computer club , of west germany , span to invade and such things as the value of pi change , some calculations messing up do once managed said ."
it is now a commonplace that prosecutors are bringing criminal indictments in cases where until a few years ago only a civil action at most would have been brought .,it,is,is bringing brought,it prosecutors action,it is now a commonplace that prosecutors criminal indictments are bringing in cases until a few years ago only a civil action where at most would have been brought .
"yet it is also axiomatic that the power to create new crimes belongs only to the legislature , and not to courts .",it,is,is belongs,it power,"yet it is also axiomatic that the power new crimes to create belongs only to the legislature , and not to courts ."
"for example , although insider trading has long been criminal , it has never been statutorily defined .",it,defined,defined,it,"for example , although insider trading has long been criminal , it has never been statutorily defined ."
"she called her daughter to take her to the bank , who , in turn , persuaded her husband , a mr. loeb , to run this errand .",she,called,called,she,"she her daughter called her to take to the bank , who , in turn , her husband , a mr. loeb this errand to run persuaded , ."
it is not my contention that either mr. chestman or mr. freeman was an innocent victim of prosecutorial overzealousness .,it,is,is was,it chestman,it is not my contention that either mr. chestman or mr. freeman was an innocent victim of prosecutorial overzealousness .
"but even if they behaved recklessly , reasons still exist to fear and resist this steady process of case-by-case judicial extension of the law of insider trading .",reasons,exist,exist behaved,reasons they,"but if they even behaved recklessly , reasons this steady process of case-by-case judicial extension of the law of insider trading to fear and resist still exist ."
"at a stroke , this may criminalize all fiduciary breaches ( and possibly all misrepresentations by an agent or employee ) .",this,criminalize,criminalize,this,"at a stroke , this all fiduciary breaches ( and possibly all misrepresentations by an agent or employee ) may criminalize ."
we are confronted less with a judicial power grab than with a legislative giveaway .,we,confronted,confronted,we,we are confronted less with a judicial power grab than with a legislative giveaway .
sales rose 14 % to $ 715 million from $ 625.4 million .,sales,rose,rose,sales,sales 14 % rose to $ 715 million from $ 625.4 million .
"in new york stock exchange composite trading , corning closed at $ 38.50 , down 75 cents .",corning,closed,closed,corning,"in new york stock exchange composite trading , corning closed down 75 cents at $ 38.50 , ."
ual was watched closely and traded heavily .,ual,watched,watched,ual,ual was watched closely and traded heavily .
traders are already buckling their seat belts .,traders,buckling,buckling,traders,traders their seat belts are already buckling .
"investors were buying yesterday , but they were running scared to premier blue chips such as procter & gamble , which jumped 3 3/8 to 127 .",investors,buying,running buying jumped,they investors procter,"investors were buying yesterday , but they were running scared to premier blue chips such as procter & gamble , which 3 3/8 jumped to 127 ."
"along the way , investors dumped takeover stocks and shares of banks that have leveraged-buy-out debt and risky real estate loans on their books .",investors,dumped,have dumped,banks investors,"along the way , investors takeover stocks and shares of banks that leveraged-buy-out debt and risky real estate loans have on their books dumped ."
"citicorp fell 1/2 to 32 , and manufacturers hanover slipped 3/8 to 40 1/4 .",citicorp,fell,fell slipped,citicorp hanover,"citicorp 1/2 fell to 32 , and manufacturers hanover 3/8 slipped to 40 1/4 ."
"( in stock-index arbitrage , traders buy or sell big baskets of stocks against offsetting positions in futures . )",traders,buy,buy,traders,"( in stock-index arbitrage , traders big baskets of stocks buy or sell against offsetting positions in futures ) ."
"eastern said it is ahead of schedule in resuming its operations after filing earlier this year for chapter 11 bankruptcy protection , from which it expects to emerge early next year .",eastern,said,is expects said,it it eastern,"eastern it is ahead of schedule in its operations resuming after filing earlier this year for chapter 11 bankruptcy protection , from which it to emerge early next year expects said ."
"among other blue chips , exxon gained 1/8 to 45 1/2 .",exxon,gained,gained,exxon,"among other blue chips , exxon 1/8 gained to 45 1/2 ."
trading also was heavy in the over-the-counter market .,trading,was,was,trading,also trading was heavy in the over-the-counter market .
dravo rose 5/8 to 16 1/8 .,dravo,rose,rose,dravo,dravo 5/8 rose to 16 1/8 .
intertan jumped 2 1/4 to 56 7/8 .,intertan,jumped,jumped,intertan,intertan 2 1/4 jumped to 56 7/8 .
"volume totaled 16,800,000 shares .",volume,totaled,totaled,volume,"volume 16,800,000 shares totaled ."
"banks are continuing to go after individual investors , despite falling interest rates .",banks,continuing,continuing,banks,"banks to go after individual investors are continuing , despite falling interest rates ."
"investors can get slightly higher yields on deposits below $ 50,000 than they can on deposits of $ 90,000 and up .",investors,get,get,investors,"investors slightly higher yields on deposits below $ 50,000 than they can on deposits of $ 90,000 and up can get ."
chemical said deposits monday were about $ 5 million higher than usual and it expects more activity as investors receive the proceeds from sales of stock .,chemical,said,expects said were receive,it chemical deposits investors,chemical said monday deposits were about $ 5 million higher than usual and it more activity expects as investors the proceeds receive from sales of stock .
conservatives have an important decision to make this fall .,conservatives,have,have,conservatives,conservatives an important decision to make this fall have .
"first , it argues that its capital base must be increased in order to maintain its size relative to world financial markets , for which it feels some responsibility .",it,argues,increased argues feels,base it it,"first , it that its capital base in order its size relative to world financial markets , for which it some responsibility feels to maintain must be increased argues ."
"japan has supported a larger role for the imf in developing-country debt issues , and is an important financial resource for imf-guided programs in developing countries .",japan,supported,supported,japan,"japan a larger role for the imf in developing-country debt issues has supported , and is an important financial resource for imf-guided programs in developing countries ."
"they question whether the imf has any role in developing countries , given its original mandate to assist industrial countries in balance-of-payments emergencies .",they,question,has question,imf they,"they whether the imf any role in developing countries has , given its original mandate industrial countries to assist in balance-of-payments emergencies question ."
opponents show that there are already more funds available than commendable reform efforts .,opponents,show,are show,funds opponents,opponents that more funds available than commendable reform efforts there are already show .
"they worry that new imf funding of developing countries will simply end up substituting imf debt for reschedulable commercial bank debt , a bad trade all around .",they,worry,worry end,they funding,"they that new imf funding of developing countries imf debt substituting for reschedulable commercial bank debt a bad trade all around will simply end up , worry ."
"they point at the numerous developing-country governments that have inflated , taxed and regulated themselves into despair under successive imf programs .",they,point,inflated point,governments they,"they at the numerous developing-country governments that themselves have inflated , taxed and regulated into despair under successive imf programs point ."
commentators would fret over the implications for the g-7 coordination process and the stability of world financial markets .,commentators,fret,fret,commentators,commentators would fret over the implications for the g-7 coordination process and the stability of world financial markets .
"upping the ante could slow economic development even further , as countries delay market-opening steps in anticipation of richer multilateral support .",countries,delay,delay,countries,"the ante upping economic development could slow even further , as countries market-opening steps delay in anticipation of richer multilateral support ."
"showtime is a distant no. 2 to home box office , and in may filed a $ 2.5 billion antitrust suit against time warner , charging the company and its hbo and american television cable units with conspiring to monopolize the pay tv business .",showtime,is,is,showtime,"showtime is a distant no. 2 to home box office , and in may a $ 2.5 billion antitrust suit filed against time warner , the company and its hbo and american television cable units charging with the pay tv business to monopolize conspiring ."
"tci said it may bring in other cable operators as investors , a practice it has employed in the past with investments in other cable networks , such as the discovery channel .",tci,said,employed bring said,it it tci,"tci it other cable operators a practice it has employed in the past with investments in other cable networks , such as the discovery channel may bring in as investors , said ."
"viacom also owns cable systems , but it is the 14th largest operator of such systems , with less than one million subscribers .",viacom,owns,is owns,it viacom,"viacom cable systems also owns , but it is the 14th largest operator of such systems , with less than one million subscribers ."
"they were both hired by sumner redstone , the boston billionaire who took control of viacom three years ago in a leveraged buy-out .",they,hired,hired took,they billionaire,"they were both hired by sumner redstone , the boston billionaire who control of viacom took three years ago in a leveraged buy-out ."
machinists already have rejected a package that would have provided a 10 % pay raise plus bonuses over the three-year life of the contract .,machinists,rejected,rejected,machinists,machinists a package that a 10 % pay raise plus bonuses over the three-year life of the contract would have provided already have rejected .
it also would have reduced mandatory overtime .,it,reduced,reduced,it,it mandatory overtime also would have reduced .
economists had expected a $ 9.1 billion gap .,economists,expected,expected,economists,economists a $ 9.1 billion gap had expected .
"he said that while the u.s. trade gap with canada has widened significantly , the trade deficit with western europe and japan continues to narrow .",he,said,said widened continues,he gap deficit,"he that while the u.s. trade gap with canada has widened significantly , the trade deficit with western europe and japan to narrow continues said ."
and he added that manufactured goods exports are still rising .,he,added,rising added,exports he,and he that manufactured goods exports are still rising added .
sterling was unchanged at $ 1.5753 .,sterling,was,was,sterling,sterling was unchanged at $ 1.5753 .
they note that the u.s. unit is trading at the upper end of the presumed target zones established by the group of seven trading partners .,they,note,note trading,they unit,they that the u.s. unit is trading at the upper end of the presumed target zones established by the group of seven trading partners note .
they add that the fed has allowed the key federal funds interest rate to dip to about 8 5/8 % from its levels of just below 9 % last week .,they,add,allowed add,fed they,they that the fed the key federal funds interest rate to dip to about 8 5/8 % from its levels of just below 9 % last week has allowed add .
"in early trading in hong kong wednesday , gold was at $ 366.55 an ounce .",gold,was,was,gold,"in early trading in hong kong wednesday , gold was at $ 366.55 an ounce ."
nbc had five of the top 10 shows ; abc had four and cbs had one .,nbc,had,had had had,nbc abc cbs,nbc five of the top 10 shows had ; abc four had and cbs one had .
"p&g already sells its folgers ground roast coffee to food service concerns , but not to as many markets as maryland club .",p&g,sells,sells,p&g,"p&g its folgers ground roast coffee already sells to food service concerns , but not to as many markets as maryland club ."
but he put off a firm decision while his aides and legislators searched for a compromise that would tighten requirements for such abortions in a way acceptable to the president .,he,put,searched tighten put,aides compromise he,but he a firm decision put off while his aides and legislators for a compromise that requirements for such abortions would tighten in a way acceptable to the president searched .
"but he has opposed medicaid funding of abortions for poor women who say they are victims of rape and incest , arguing that those exceptions are enforced so loosely that they open the way for abortions for other women .",he,opposed,opposed enforced are open say,he exceptions they they women,"but he medicaid funding of abortions for poor women who they are victims of rape and incest say has opposed , that those exceptions are enforced so loosely that they the way for abortions for other women open arguing ."
he said certain volunteers developed kinds of antibodies associated with early aids .,he,said,developed said,volunteers he,he certain volunteers kinds of antibodies associated with early aids developed said .
matra said the sharp rise in its first-half earnings was based on a 15 % gain in consolidated revenue to 10.16 billion francs from 8.85 billion a year earlier .,matra,said,based said,rise matra,matra the sharp rise in its first-half earnings was based on a 15 % gain in consolidated revenue to 10.16 billion francs from 8.85 billion a year earlier said .
"net fell to $ 40.1 million , or $ 1.50 a share , from $ 60.7 million , or $ 2.32 a share , a year earlier .",net,fell,fell,net,"net fell to $ 40.1 million , or $ 1.50 a share , from $ 60.7 million , or $ 2.32 a share , a year earlier ."
"he succeeds john a. boudreau , who resigned for personal reasons .",he,succeeds,succeeds,he,"he john a. boudreau , who resigned for personal reasons succeeds ."
"at that point investors may face a long , bumpy ride .",investors,face,face,investors,"at that point investors a long , bumpy ride may face ."
jaguar topped the most-active list for the u.s. over-the-counter market monday .,jaguar,topped,topped,jaguar,jaguar the most-active list for the u.s. over-the-counter market topped monday .
ford might challenge the proposal by offering a full bid if holders and the u.k. government agreed to drop the anti-takeover barrier early .,ford,challenge,challenge agreed,ford holders,ford the proposal might challenge by a full bid offering if holders and the u.k. government the anti-takeover barrier to drop early agreed .
he thinks saab-scania ab on friday will announce the sale of 50 % of its car division to ford ; the companies have been discussing closer cooperation for months .,he,thinks,announce discussing thinks,ab companies he,he on friday saab-scania ab the sale of 50 % of its car division to ford will announce thinks ; the companies closer cooperation have been discussing for months .
"newport said mr. hollander is asking shareholders to retain only one director , james r. lees , a newport vice president .",newport,said,asking said,hollander newport,"newport mr. hollander shareholders only one director , james r. lees , a newport vice president to retain is asking said ."
a year earlier sales totaled 7.567 billion francs .,sales,totaled,totaled,sales,sales 7.567 billion francs a year earlier totaled .
sales edged up fractionally to # 626.3 million from # 625.4 million a year earlier .,sales,edged,edged,sales,sales edged up fractionally to # 626.3 million from # 625.4 million a year earlier .
"revenue rose to $ 235.2 million , from $ 176.4 million .",revenue,rose,rose,revenue,"revenue rose to $ 235.2 million , from $ 176.4 million ."
"microsoft previously indicated it would have a strong quarter by forecasting its revenue gain on oct. 4 , causing a $ 6.50 a share jump in its stock .",microsoft,indicated,indicated have,microsoft it,"microsoft it a strong quarter would have previously indicated by its revenue gain forecasting on oct. 4 , a $ 6.50 a share jump in its stock causing ."
"compared with its previous quarter , the final period of its 1989 fiscal year , net rose 9 % , and sales rose 7 % .",net,rose,rose rose,sales net,"compared with its previous quarter , the final period of its 1989 fiscal year , net 9 % rose , and sales 7 % rose ."
"mips is a leader in what is known as reduced-instruction set computing , or risc , a technology combining microprocessors and sophisticated software .",mips,is,is,mips,"mips is a leader in what is known as reduced-instruction set computing , or risc , a technology microprocessors and sophisticated software combining ."
"exports declined for the second month in a row , while imports rose to a record .",exports,declined,declined rose,exports imports,"exports declined for the second month in a row , while imports rose to a record ."
it expects a $ 1.42 billion quarterly loss .,it,expects,expects,it,it a $ 1.42 billion quarterly loss expects .
citicorp posted a 9 % drop in quarterly profit .,citicorp,posted,posted,citicorp,citicorp a 9 % drop in quarterly profit posted .
tele-communications agreed to buy half of showtime networks from viacom for $ 225 million .,tele-communications,agreed,agreed,tele-communications,tele-communications half of showtime networks to buy from viacom for $ 225 million agreed .
"the cftc plans to curb dual trading on commodities markets , in which traders buy and sell both for their own account and for clients .",traders,buy,buy,traders,"the cftc plans dual trading on commodities markets , in which traders buy and sell both for their own account and for clients to curb ."
"it has since asked holders not to immediately tender their shares under a recent $ 72-a-share , or $ 104 million , bid from ab skf of sweden , until mcgill directors have completed their evaluation .",it,asked,completed asked,directors it,"it holders their shares not to immediately tender under a recent $ 72-a-share , or $ 104 million , bid from ab skf of sweden , until mcgill directors their evaluation have completed has since asked ."
"in a securities and exchange commission filing , broadbeach said it sold the 101,000 mcgill shares for $ 7.3 million in a private transaction on oct. 12 .",broadbeach,said,said sold,broadbeach it,"in a securities and exchange commission filing , broadbeach it the 101,000 mcgill shares sold for $ 7.3 million in a private transaction on oct. 12 said ."
it also will hand unilab new markets .,it,hand,hand,it,it new markets also will hand unilab .
consumers may want to move their telephones a little closer to the tv set .,consumers,want,want,consumers,consumers their telephones to move a little closer to the tv set may want .
eventually viewers may grow bored with the technology and resent the cost .,viewers,grow,grow,viewers,viewers bored with the technology eventually may grow and the cost resent .
but right now programmers are figuring that viewers who are busy dialing up a range of services may put down their remote control zappers and stay tuned .,programmers,figuring,put figuring,viewers programmers,but programmers that viewers who are busy dialing up a range of services their remote control zappers may put down and tuned stay right now are figuring .
mtv used one to give away the house that rock star jon bon jovi grew up in .,mtv,used,used grew,mtv jovi,mtv one used the house rock star jon bon jovi that grew up in to give away .
jackets may be sold next .,jackets,sold,sold,jackets,jackets may be sold next .
integrated also said it expects to report a second-quarter loss wider than the earlier estimate of about $ 600 million .,integrated,said,expects said,it integrated,integrated it a second-quarter loss wider than the earlier estimate of about $ 600 million to report expects also said .
whitehall cited concerns about how long integrated would be able to hold together the sales force as one reason its talks with integrated failed .,whitehall,cited,cited failed,whitehall talks,whitehall concerns about how long integrated would be able the sales force to hold together cited as one reason its talks with integrated failed .
"in composite trading on the new york stock exchange yesterday , integrated closed at $ 1.25 a share , down 25 cents .",integrated,closed,closed,integrated,"in composite trading on the new york stock exchange yesterday , integrated closed down 25 cents at $ 1.25 a share , ."
"integrated has been struggling to avoid a bankruptcy-law filing since june , when it failed to make interest payments on nearly $ 1 billion of debt .",integrated,struggling,struggling failed,integrated it,"integrated a bankruptcy-law filing to avoid has been struggling since june , it interest payments on nearly $ 1 billion of debt to make when failed ."
"nasa postponed the liftoff of the space shuttle atlantis because of rain near the site of the launch pad in cape canaveral , fla .",nasa,postponed,postponed,nasa,"nasa the liftoff of the space shuttle atlantis postponed because of rain near the site of the launch pad in cape canaveral , fla ."
"bush met with south korean president roh , who indicated that seoul plans to further ease trade rules to ensure that its economy becomes as open as the other industrialized nations by the mid-1990s .",bush,met,indicated met becomes plans,roh bush economy seoul,"bush with south korean president roh , who that seoul trade rules to further ease that its economy as open as the other industrialized nations becomes by the mid-1990s to ensure plans indicated met ."
"israel was seated by a vote of 95-37 , with 15 abstentions .",israel,seated,seated,israel,"israel was seated by a vote of 95-37 , with 15 abstentions ."
"they stopped short of resuming diplomatic ties , severed in 1979 .",they,stopped,stopped,they,"they stopped short of diplomatic ties , severed in 1979 resuming ."
"but he dropped his earlier $ 300-a-share back-up bid , saying he must first explore bank financing .",he,dropped,dropped explore,he he,"but he his earlier $ 300-a-share back-up bid dropped , he bank financing must first explore saying ."
"after the offering is completed , macmillan will own about 56 % of the berlitz common stock outstanding .",macmillan,own,own completed,macmillan offering,"after the offering is completed , macmillan about 56 % of the berlitz common stock outstanding will own ."
macmillan said berlitz intends to pay quarterly dividends on the stock .,macmillan,said,intends said,berlitz macmillan,macmillan berlitz quarterly dividends on the stock to pay intends said .
"berlitz will borrow an amount equal to its expected net proceeds from the offerings , plus $ 50 million , in connection with a credit agreement with lenders .",berlitz,borrow,borrow,berlitz,"berlitz an amount equal to its expected net proceeds from the offerings , plus $ 50 million , will borrow in connection with a credit agreement with lenders ."
macmillan has owned berlitz since 1966 .,macmillan,owned,owned,macmillan,macmillan berlitz has owned since 1966 .
"in the first six months of this year , berlitz posted net income of $ 7.6 million on sales of $ 106.2 million , compared with net income of $ 8.2 million on sales of $ 90.6 million .",berlitz,posted,posted,berlitz,"in the first six months of this year , berlitz net income of $ 7.6 million on sales of $ 106.2 million posted , compared with net income of $ 8.2 million on sales of $ 90.6 million ."
he sits down at the piano and plays .,he,sits,sits,he,he sits down at the piano and plays .
it is e-z listening for the now generation .,it,is,is,it,it is e-z listening for the now generation .
"we hear , we may think , inner voices , but they all seem to be saying the same thing .",we,hear,hear seem think,we they we,"we inner voices hear , we may think , , but they all the same thing to be saying seem ."
"contrasts predictably accumulate : first the music is loud , then it becomes soft , then ( you realize ) it becomes louder again .",contrasts,accumulate,accumulate becomes becomes is,contrasts it it music,"contrasts predictably accumulate : first the music is loud , it soft then becomes , ( you realize ) it louder then becomes again ."
"when mr. glass decides to get really fancy , he crosses his hands and hits a resonant bass note with his right hand .",he,crosses,crosses decides,he glass,"mr. glass really fancy to get when decides , he his hands crosses and a resonant bass note hits with his right hand ."
he does this in at least three of his solo pieces .,he,does,does,he,he this does in at least three of his solo pieces .
"not only is the typical glasswork open-ended , it is also often multiple in its context ( s ) .",it,is,is is,it glasswork,"not only the typical glasswork is open-ended , it is also often multiple in its context ( s ) ."
"later it was performed on radio bremen in germany , and then lucinda childs took it for one of her dance pieces .",it,performed,performed took,it childs,"it later was performed on radio bremen in germany , and lucinda childs it then took for one of her dance pieces ."
honeywell previously said it intended to reduce its holding in the japanese concern as part of a restructuring plan which also calls for a reduction of dependence on weapons sales .,honeywell,said,calls intended said,plan it honeywell,honeywell it its holding in the japanese concern to reduce as part of a restructuring plan which also calls for a reduction of dependence on weapons sales intended previously said .
"honeywell said its defense and marine systems group incurred delays in shipping some undisclosed contracts during the third quarter , resulting in lower operating profit for that business .",honeywell,said,incurred said,defense honeywell,"honeywell its defense and marine systems group delays in some undisclosed contracts shipping during the third quarter , resulting in lower operating profit for that business incurred said ."
"for the nine months , honeywell reported earnings of $ 212.1 million , or $ 4.92 a share , compared with earnings of $ 47.9 million , or $ 1.13 a share , a year earlier .",honeywell,reported,reported,honeywell,"for the nine months , honeywell earnings of $ 212.1 million , or $ 4.92 a share , reported compared with earnings of $ 47.9 million , or $ 1.13 a share , a year earlier ."
sales declined slightly to $ 5.17 billion .,sales,declined,declined,sales,sales declined slightly to $ 5.17 billion .
"it now offers 30 regional editions , it very recently began running ads adjacent to articles , and it has been beefing up its sales force .",it,offers,beefing began offers,it it it,"it 30 regional editions it ads running adjacent to articles very recently began now offers , , and it its sales force has been beefing up ."
"and it just launched a promotional campaign to tell chief executives , marketing directors , and media executives just that .",it,launched,launched,it,"and it a promotional campaign just that to tell chief executives , marketing directors , and media executives just launched ."
whether she can meet that ambitious goal is still far from certain .,she,meet,meet,she,whether she that ambitious goal can meet is still far from certain .
wcrs plans ad-unit sale,wcrs,plans,plans,wcrs,wcrs ad-unit sale plans
"he was executive vice president , director of broadcast production .",he,was,was,he,"he was executive vice president , director of broadcast production ."
traders are likely to oppose such restrictions because dual trading provides a way to make money in slower markets where there is a shortage of customer orders .,traders,are,are provides is,traders trading shortage,traders are likely such restrictions to oppose because dual trading a way money to make in slower markets a shortage of customer orders where there is provides .
"under the rules , traders decide before a session begins whether they will trade for their own account or for customers .",traders,decide,decide trade begins,traders they session,"under the rules , traders whether they will trade for their own account or for customers decide before a session begins ."
it adds something to the market .,it,adds,adds,it,it something adds to the market .
specifications include a polished bronze sculpture at the center of each showroom and a tile bridge spanning a stream that flows into the building from outside .,specifications,include,include,specifications,specifications a polished bronze sculpture at the center of each showroom and a tile bridge a stream that flows into the building from outside spanning include .
"to head off arguments , infiniti offers dealers cash bonuses and low-interest construction loans .",infiniti,offers,offers,infiniti,"arguments to head off , infiniti cash bonuses and low-interest construction loans offers dealers ."
but others said pico should proceed .,others,said,proceed said,pico others,but others pico should proceed said .
"it helped dictaphone attract better engineers , and it provided new technology for other company products .",it,helped,provided attract helped,it dictaphone it,"it dictaphone better engineers attract helped , and it new technology provided for other company products ."
"the harder he tried to push them into large piles , the closer he came to breaking the rake and straining his back .",he,came,tried came,he he,"the harder he them to push into large piles tried , the closer he came the rake to breaking and his back straining ."
"we keep a lot of shrines to him around the pentagon : statues , busts , relics and such .",we,keep,keep,we,"we a lot of shrines to him keep around the pentagon : statues , busts , relics and such ."
to keep him quiet we invent a new unified command every year or so run by the army or the air force and put more of the navy and marines under it .,we,invent,invent,we,him quiet to keep we a new unified command invent every year or so run by the army or the air force and more of the navy and marines put under it .
i saw what he did to them firsthand .,i,saw,saw,i,i what he did to them saw firsthand .
it made my shoelaces dance with terror .,it,made,made,it,it my shoelaces made dance with terror .
"he bought $ 4 billion in prepositioning ships and $ 7 billion in ammo and equipment to fill them , and parked them at a new $ 6 billion base at diego garcia in the middle of the indian ocean .",he,bought,bought,he,"he $ 4 billion in prepositioning ships and $ 7 billion in ammo and equipment them to fill bought , and them parked at a new $ 6 billion base at diego garcia in the middle of the indian ocean ."
he dedicated all these new forces to the persian gulf .,he,dedicated,dedicated,he,he all these new forces dedicated to the persian gulf .
before they let him go he added a thousand bureaucrats to the rdf in tampa and renamed it central command .,he,added,added go let,he him they,before they him go let he a thousand bureaucrats added to the rdf in tampa and it central command renamed .
he gave those bureaucrats charge of all naval operations in the persian gulf and indian ocean .,he,gave,gave,he,he charge of all naval operations in the persian gulf and indian ocean gave those bureaucrats .
"they had fun moving the carriers around , but it turned out that they had forgotten all about mine sweepers .",they,had,turned forgotten had,it they they,"they fun the carriers moving around had , but it that they had forgotten all about mine sweepers turned out ."
we had great success in somalia .,we,had,had,we,we great success had in somalia .
"but then it turned out that president siad barrah was not at all a nice person and the navy pointed out that the base he promised us in berbera had silted up about a hundred years ago and anyway was 1,244 miles from the mouth of the gulf .",it,turned,promised pointed silted was turned,he navy base barrah it,"but it that president siad barrah was not at all a nice person then turned out and the navy that the base he us promised in berbera had silted up about a hundred years ago and anyway was 1,244 miles from the mouth of the gulf pointed out ."
"still , berbera was the best we could get , so we stay in bed with president barrah .",we,get,get was stay,we berbera we,"still , berbera was the best we could get , so we stay in bed with president barrah ."
"he appeared late one night in the bedroom of the new defense secretary , dick cheney .",he,appeared,appeared,he,"he appeared late one night in the bedroom of the new defense secretary , dick cheney ."
they know that they can hold off the ghosts only a little while longer by cutting carriers and ships .,they,know,know hold,they they,they that they the ghosts can hold off only a little while longer by carriers and ships cutting know .
"though the agency could remove mr. paul , it has no current intention to do that .",it,has,remove has,agency it,"though the agency mr. paul could remove , it no current intention that to do has ."
paintings are just part of the picture .,paintings,are,are,paintings,paintings are just part of the picture .
and centrust has other problems .,centrust,has,has,centrust,and centrust other problems has .
"when mr. paul moved in on the art market , he let it be known that virtually no piece was too costly to be considered by centrust .",he,let,was moved let,piece paul he,"mr. paul when moved in on the art market , he it let that virtually no piece was too costly to be considered by centrust be known ."
"he paid $ 2.2 million , for instance , for a still life by jan jansz. den uyl that was expected to fetch perhaps $ 700,000 .",he,paid,expected paid,life he,"he for a still life by jan jansz. den uyl that perhaps $ 700,000 to fetch was expected $ 2.2 million paid , for instance , ."
"for several months , there was optimism all around .",optimism,was,was,optimism,"for several months , optimism there was all around ."
it came on the heels of a number of local newspaper articles suggesting that mr. paul has benefited handsomely from his association with centrust .,it,came,benefited came,paul it,it came on the heels of a number of local newspaper articles that mr. paul has benefited handsomely from his association with centrust suggesting .
"for instance , he got a $ 3 million loan from the s&l , negotiated at a below-market rate .",he,negotiated,negotiated,he,"for instance , from the s&l , he a $ 3 million loan got negotiated at a below-market rate ."
it may have been painted instead by a rubens associate .,it,painted,painted,it,it may have been painted instead by a rubens associate .
"still , predicting is tricky .",predicting,is,is,predicting,"still , predicting is tricky ."
"that is , he is being compelled to put them on the market too soon , and has already gotten offers that are less than he paid for some of the art works .",he,compelled,is compelled paid,that he he,"that is , he them to put too soon on the market is being compelled , and offers that are less than he paid for some of the art works has already gotten ."
"but at just that moment , he is interrupted in his office by a servant in tuxedo who pours coffee from silver into a cup of china and dabs the brim with linen .",he,interrupted,pours interrupted,servant he,"but at just that moment , he by a servant in tuxedo who coffee from silver pours into a cup of china and the brim dabs with linen is interrupted in his office ."
but he implores that the splendor be played down .,he,implores,implores played,he splendor,but he that the splendor be played down implores .
and in november 1970 congress had passed a special act to overrule one board rule .,congress,passed,passed,congress,and in november 1970 congress a special act had passed one board rule to overrule .
"on dec. 13 , 1973 , it issued its first rule ; it required companies to disclose foreign currency translations in u.s. dollars .",it,issued,issued required,it it,"on dec. 13 , 1973 , it its first rule issued ; it companies foreign currency translations in u.s. dollars to disclose required ."
"since late 1987 , for example , it has put off a rule dealing with deferred income taxes because of the continuing controversy over the issue .",it,put,put,it,"since late 1987 , for example , it a rule dealing with deferred income taxes has put off because of the continuing controversy over the issue ."
"seats currently are quoted at $ 353,500 bid , $ 405,000 asked .",seats,quoted,quoted,seats,"seats currently are quoted at $ 353,500 bid , $ 405,000 asked ."
cae said the fixed price for the first of the ah-64 apache combat mission simulators is c$ 19 million .,cae,said,said is,cae price,cae the fixed price for the first of the ah-64 apache combat mission simulators is c$ 19 million said .
it is scheduled for delivery in late 1991 .,it,scheduled,scheduled,it,it is scheduled for delivery in late 1991 .
cae is a toronto-based maker of commercial and military aircraft simulators and training equipment .,cae,is,is,cae,cae is a toronto-based maker of commercial and military aircraft simulators and training equipment .
"total value of the contract could be $ 100 million , helionetics said , and work on the project would be about evenly divided .",helionetics,said,said,helionetics,"total value of the contract could be $ 100 million , helionetics said , and work on the project would be about evenly divided ."
"as previously reported , helionetics emerged from chapter 11 bankruptcy-law protection in february .",helionetics,emerged,emerged,helionetics,"as previously reported , helionetics emerged from chapter 11 bankruptcy-law protection in february ."
revenue rose 3 % to $ 1.52 billion from $ 1.48 billion .,revenue,rose,rose,revenue,revenue 3 % rose to $ 1.52 billion from $ 1.48 billion .
reynolds is the third big aluminum company since friday to report disappointing earnings .,reynolds,is,is,reynolds,reynolds the third big aluminum company since friday disappointing earnings to report is .
analysts on average had been expecting about $ 2.70 for alcoa and $ 1 for alcan .,analysts,expecting,expecting,analysts,on average analysts about $ 2.70 for alcoa and $ 1 for alcan had been expecting .
"in composite trading on the new york stock exchange , reynolds closed at $ 55.375 , up $ 1.25 .",reynolds,closed,closed,reynolds,"in composite trading on the new york stock exchange , reynolds closed up $ 1.25 at $ 55.375 , ."
some think investors should sell into rallies .,investors,sell,sell,investors,some investors should sell into rallies think .
he found 85 still overvalued and 15 fairly valued .,he,found,found,he,he 85 still overvalued and 15 fairly valued found .
there are still bulls out there .,bulls,are,are,bulls,bulls there are still out there .
