original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"ltv challenged the order , and a federal district court in new york in june 1988 ruled that the agency improperly ordered ltv to reassume responsibility for the plans .",ltv,challenged,challenged ordered ruled,ltv agency court,"ltv the order challenged , and in june 1988 a federal district court in new york that the agency ltv responsibility for the plans to reassume improperly ordered ruled ."
"in dallas , ltv said that it was disappointed that the court agreed to hear the case because it believes the move will further delay its chapter 11 proceedings .",ltv,said,delay believes said agreed disappointed,move it ltv court it,"in dallas , ltv that it that the court the case to hear agreed was disappointed because it the move its chapter 11 proceedings will further delay believes said ."
"within two hours , viewers pledged over $ 400,000 , according to a red cross executive .",viewers,pledged,pledged,viewers,"within two hours , viewers over $ 400,000 pledged , according to a red cross executive ."
they trotted out another crop of instant commercials after the sudden market dip a few weeks ago .,they,trotted,trotted,they,they another crop of instant commercials trotted out a few weeks ago after the sudden market dip .
nissan created its quake ad in a weekend .,nissan,created,created,nissan,nissan its quake ad created in a weekend .
it can be hoped that spanish prime minister felipe gonzalez will draw the right conclusion from his narrow election victory sunday .,it,hoped,draw hoped,gonzalez it,it that spanish prime minister felipe gonzalez the right conclusion will draw from his narrow election victory sunday can be hoped .
"if he follows the correct path , he may be able to look back on this election as the high-water mark of far-left opposition .",he,follows,follows,he,"if he the correct path follows , he may be able to look back on this election as the high-water mark of far-left opposition ."
it could point to plenty of ailments that the spanish economic rejuvenation so far has failed to cure .,it,point,failed point,rejuvenation it,it could point to plenty of ailments the spanish economic rejuvenation that to cure so far has failed .
"unemployment still is officially recorded at 16.5 % , the highest rate in europe , although actual joblessness may be lower .",unemployment,recorded,recorded,unemployment,"unemployment still is officially recorded at 16.5 % , the highest rate in europe , although actual joblessness may be lower ."
he did not go as far as he could have in tax reductions ; indeed he combined them with increases in indirect taxes .,he,go,combined go have,he he he,he did not go as far as he could have in tax reductions ; he them indeed combined with increases in indirect taxes .
"he should do more to reduce tax rates on wealth and income , in recognition of the fact that those cuts yield higher , not lower , revenues .",he,do,do yield,he cuts,"he more should do tax rates on wealth and income to reduce , in recognition of the fact that those cuts higher , not lower , revenues yield ."
"liberals are the faction that says , give peace a chance ; now they are saying mr. ortega should give them a break , lest the conservatives ask them to vote for bullets instead of bandages .",liberals,are,are give ask saying says,liberals ortega conservatives they faction,"liberals are the faction that a chance give peace says , ; they mr. ortega a break should give them now are saying , lest the conservatives them to vote for bullets instead of bandages ask ."
cetus is currently trying to obtain federal regulatory clearance for u.s. distribution .,cetus,trying,trying,cetus,cetus federal regulatory clearance for u.s. distribution to obtain is currently trying .
"banks now are required only to report cash deposits or withdrawals of $ 10,000 or more .",banks,required,required,banks,"banks cash deposits or withdrawals of $ 10,000 or more to report now are required only ."
officials believe this has left a gaping loophole that illegal drug businesses are exploiting .,officials,believe,exploiting left believe,businesses this officials,officials this a gaping loophole illegal drug businesses that are exploiting has left believe .
authorities estimate that revenues from illegal drugs in the u.s. total about $ 110 billion annually .,authorities,estimate,total estimate,revenues authorities,authorities that in the u.s. revenues from illegal drugs about $ 110 billion total annually estimate .
"profit-taking accounted for much of the slide in otc stock prices , according to david mills , senior vice president of boston company advisers .",profit-taking,accounted,accounted,profit-taking,"profit-taking accounted for much of the slide in otc stock prices , according to david mills , senior vice president of boston company advisers ."
jaguar assumed its recently customary place on the otc most active list as its american depository receipts gained 1/4 to 11 7/8 on volume of 1.2 million shares and daimler-benz joined the list of companies interested in the british car maker .,jaguar,assumed,joined gained assumed,daimler-benz receipts jaguar,jaguar its recently customary place on the otc most active list assumed as its american depository receipts 1/4 gained to 11 7/8 on volume of 1.2 million shares and daimler-benz the list of companies interested in the british car maker joined .
daimler said it has had talks with jaguar about possible joint ventures .,daimler,said,had said,it daimler,daimler it talks with jaguar about possible joint ventures has had said .
that is for the future .,that,is,is,that,that is for the future .
"scientists call the new class of genes tumor-suppressors , or simply anti-cancer genes .",scientists,call,call,scientists,"scientists the new class of genes tumor-suppressors , or simply anti-cancer genes call ."
"because of the isolation of the retinoblastoma tumor-suppressor gene , it became possible last january to find out what threat the quinlan baby faced .",it,became,faced became,baby it,"because of the isolation of the retinoblastoma tumor-suppressor gene , it possible the quinlan baby what threat faced to find out became last january ."
"to date , scientists have fingered two of these cancer-suppressors .",scientists,fingered,fingered,scientists,"to date , scientists two of these cancer-suppressors have fingered ."
"researchers say the inactivation of tumor-suppressor genes , alone or in combination , appears crucial to the development of such scourges as cancer of the brain , the skin , kidney , prostate , and cervix .",researchers,say,appears say,inactivation researchers,"researchers the inactivation of tumor-suppressor genes , alone or in combination , crucial to the development of such scourges as cancer of the brain , the skin , kidney , prostate , and cervix appears say ."
under a microscope he could actually see that a bit of chromosome 13 was missing .,he,see,was see,bit he,under a microscope he that a bit of chromosome 13 was missing could actually see .
he assumed the missing piece contained a gene or genes whose loss had a critical role in setting off the cancer .,he,assumed,had contained assumed,loss piece he,he the missing piece a gene or genes whose loss a critical role in the cancer setting off had contained assumed .
"by analyzing cells extracted from eye tumors , they found defects in the second copy of chromosome 13 in the exact area as in the first copy of the chromosome .",they,found,found,they,"by cells extracted from eye tumors analyzing , they defects in the second copy of chromosome 13 found in the exact area as in the first copy of the chromosome ."
it was the first time anyone had showed that the loss of both copies of the same gene could lead to the eruption of a cancer .,it,was,was lead showed,it loss anyone,it was the first time anyone that the loss of both copies of the same gene could lead to the eruption of a cancer had showed .
it was an audacious claim .,it,was,was,it,it was an audacious claim .
"they began uncovering a confusing variety of genetic deletions , some existing only in benign polyps , others in malignant cells and many in both polyps and malignant cells .",they,began,began,they,"they a confusing variety of genetic deletions , some existing only in benign polyps , others in malignant cells and many in both polyps and malignant cells uncovering began ."
it was clear that more than one gene had to be damaged for colon cancer to develop .,it,was,develop was had,cancer it gene,it was clear that more than one gene to be damaged had for colon cancer to develop .
they focused on chromosome 17 .,they,focused,focused,they,they focused on chromosome 17 .
"evidence now is emerging that the p53 suppressor gene is involved in other cancers , too .",evidence,emerging,involved emerging,gene evidence,"evidence that the p53 suppressor gene is involved too in other cancers , now is emerging ."
"where these discoveries will lead , scientists can only speculate .",scientists,speculate,speculate lead,scientists discoveries,"these discoveries where will lead , scientists can only speculate ."
"he already has achieved vertical integration on a limited scale : quebecor can put a weekly newspaper on almost any quebec doorstep without using outside help , from chopping down the tree to making the newsprint to flinging it up onto the porch .",he,achieved,put achieved,quebecor he,"he vertical integration already has achieved on a limited scale : quebecor a weekly newspaper can put on almost any quebec doorstep without outside help using , from the tree chopping down the newsprint to making it to flinging up onto the porch ."
"quebecor also publishes a second tabloid in montreal , the struggling 18-month-old montreal daily news ; dailies in quebec city and winnipeg , manitoba ; and dozens of weeklies covering most of quebec .",quebecor,publishes,publishes,quebecor,"quebecor a second tabloid in montreal , the struggling 18-month-old montreal daily news ; dailies in quebec city and winnipeg , manitoba ; and dozens of weeklies most of quebec covering also publishes ."
it will have 61 plants from coast to coast and $ 1.5 billion in annual sales .,it,have,have,it,it 61 plants from coast to coast and $ 1.5 billion in annual sales will have .
quebecor will own 57.5 % of the new subsidiary .,quebecor,own,own,quebecor,quebecor 57.5 % of the new subsidiary will own .
"last october , quebecor bought 23 canadian printing plants from bce inc. , a montreal telecommunications , manufacturing , energy and real estate company .",quebecor,bought,bought,quebecor,"last october , quebecor 23 canadian printing plants bought from bce inc. , a montreal telecommunications , manufacturing , energy and real estate company ."
but she said the state currently has 35 appointed judges who are over 70 .,she,said,has said,state she,but she the state 35 appointed judges who are over 70 currently has said .
he says the strike-force lawyers will work more efficiently under the supervision of u.s. attorneys .,he,says,work says,lawyers he,he the strike-force lawyers will work more efficiently under the supervision of u.s. attorneys says .
"mr. thornburgh will be free to disband the strike forces after congress approves a $ 479 million appropriation for federal law-enforcement and drug-interdiction agencies , according to david runkel , a justice department spokesman .",congress,approves,approves,congress,"mr. thornburgh will be free the strike forces to disband after congress a $ 479 million appropriation for federal law-enforcement and drug-interdiction agencies approves , according to david runkel , a justice department spokesman ."
