original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
sales rose 11 % to $ 7.73 billion from $ 6.94 billion .,sales,rose,rose,sales,11 % rose sales to $ 7.73 billion from $ 6.94 billion .
but he never took an official position on the bill and has steadfastly maintained that he already has enough authority to deal with buy-outs .,he,took,took has,he he,but an official position on the bill never took he and that enough authority to deal with buy-outs already has he has steadfastly maintained .
"although the legislation would apply to any acquisition of a major airline , it is aimed at transactions financed by large amounts of debt .",it,aimed,apply aimed,legislation it,"although would apply the legislation to any acquisition of a major airline , is aimed it at transactions financed by large amounts of debt ."
but supporters argue that grounding an airline is so drastic that the department would hesitate doing it .,supporters,argue,hesitate argue,department supporters,but that an airline grounding is so drastic that it doing would hesitate the department argue supporters .
it also voted down proposals to give the secretary much more discretion on whether to block a buy-out and to require the department to consider the impact of a buy-out on workers .,it,voted,voted,it,proposals much more discretion on whether a buy-out to block to give the secretary and the department the impact of a buy-out on workers to consider to require also voted down it .
"volume was 449.3 million shares , the slowest of a hectic week , compared with 643.4 million tuesday .",volume,was,was,volume,"was volume 449.3 million shares , the slowest of a hectic week , compared with 643.4 million tuesday ."
jaguar advanced 19 to 673 as traders contemplated a potential battle between general motors and ford motor for control of the u.k. luxury auto maker .,jaguar,advanced,advanced contemplated,jaguar traders,19 advanced jaguar to 673 as a potential battle between general motors and ford motor for control of the u.k. luxury auto maker contemplated traders .
"volume was estimated at 800 million shares , compared with 678 million tuesday .",volume,estimated,estimated,volume,"was estimated volume at 800 million shares , compared with 678 million tuesday ."
"pharmaceuticals were mostly higher , with ss pharmaceutical gaining 140 to 1,980 .",pharmaceuticals,were,were gaining,pharmaceuticals pharmaceutical,"were pharmaceuticals mostly higher , with 140 gaining ss pharmaceutical to 1,980 ."
"shares closed lower in other major asian and pacific markets , including sydney , hong kong , singapore , taipei , wellington , seoul and manila .",shares,closed,closed,shares,"lower closed shares in other major asian and pacific markets , including sydney , hong kong , singapore , taipei , wellington , seoul and manila ."
"but unlike the tokyo exchange , they failed to extend the rise to a second session .",they,failed,failed,they,"but unlike the tokyo exchange , the rise to extend to a second session failed they ."
"in brussels , it was the first trading day for most major shares since stocks tumbled on wall street friday .",it,was,was tumbled,it stocks,"in brussels , was it the first trading day for most major shares since tumbled stocks on wall street friday ."
revenue climbed 25 % to $ 3.3 billion from $ 2.6 billion .,revenue,climbed,climbed,revenue,25 % climbed revenue to $ 3.3 billion from $ 2.6 billion .
"in the 1989 second quarter , shearson had net income of $ 55 million , or 54 cents a share .",shearson,had,had,shearson,"in the 1989 second quarter , net income of $ 55 million , or 54 cents a share had shearson ."
"in the nine months , net fell 3 % to $ 106 million , or 98 cents a share , from $ 110 million , or $ 1.05 a share .",net,fell,fell,net,"in the nine months , 3 % fell net to $ 106 million , or 98 cents a share , from $ 110 million , or $ 1.05 a share ."
revenue advanced 26 % to $ 9.6 billion from $ 7.6 billion .,revenue,advanced,advanced,revenue,26 % advanced revenue to $ 9.6 billion from $ 7.6 billion .
pfizer said third-quarter sales increased 4 % to $ 1.44 billion from $ 1.38 billion .,pfizer,said,increased said,sales pfizer,4 % increased third-quarter sales to $ 1.44 billion from $ 1.38 billion said pfizer .
"pfizer posted its largest gains in healthcare sales , up 3 % , and consumer products , up 23 % .",pfizer,posted,posted,pfizer,"its largest gains in healthcare sales , up 3 % , and consumer products , up 23 % posted pfizer ."
"during the quarter , pfizer received federal approval of procardia xl , a calcium channel blocker approved for both angina and hypertension , and monorail piccolino , used to open obstructed coronary arteries .",pfizer,received,received,pfizer,"during the quarter , federal approval of procardia xl , a calcium channel blocker approved for both angina and hypertension , and monorail piccolino , obstructed coronary arteries to open used received pfizer ."
"in new york stock exchange composite trading yesterday , pfizer closed at $ 67.75 a share , up 75 cents .",pfizer,closed,closed,pfizer,"in new york stock exchange composite trading yesterday , closed up 75 cents pfizer at $ 67.75 a share , ."
schering-plough said sales gained 2.7 % to $ 743.7 million from $ 724.4 million .,schering-plough,said,gained said,sales schering-plough,2.7 % gained sales to $ 743.7 million from $ 724.4 million said schering-plough .
it is quite unfortunate that you failed so miserably in reporting the hurricane hugo disaster .,it,is,is,it,is it quite unfortunate that failed so miserably you in the hurricane hugo disaster reporting .
"charleston is historic and aristocratic , as your reporter said , but not haughty , as he suggested .",charleston,is,is suggested said,charleston he reporter,"is charleston historic and aristocratic , as said your reporter , but not haughty , as suggested he ."
charlestonians are instead indomitable and have contributed mightily to the culture and history of our country for more than 300 years .,charlestonians,are,are,charlestonians,are charlestonians instead indomitable and have contributed mightily to the culture and history of our country for more than 300 years .
i suggest your reporter see charleston next spring in its full glory .,i,suggest,see suggest,reporter i,charleston see your reporter next spring in its full glory suggest i .
"affiliated said it expects to record a pretax gain of about $ 18.5 million from the sale of the credit-card business , which should more than offset any reduction in the carrying value of real estate and real-estate loans on its books .",it,expects,offset expects,sale it,"a pretax gain of about $ 18.5 million from the sale of the credit-card business , which any reduction in the carrying value of real estate and real-estate loans on its books should more than offset to record expects it said affiliated ."
"but when the pemex plant shut down for an annual overhaul , it would never give notice to its customers .",it,give,shut give,plant it,"but when shut down the pemex plant for an annual overhaul , notice would never give it to its customers ."
"taming the union complements previous moves by the government to attract private investment in petrochemicals , which mexico has been forced to import in large quantities in recent years .",mexico,forced,forced,mexico,"previous moves by the government private investment in petrochemicals , which to import in large quantities has been forced mexico in recent years to attract complements the union taming ."
firms walk fine line in distributing profits,firms,walk,walk,firms,fine line walk firms in profits distributing
"with that possibility in mind , analysts said the transaction was a positive move for first city .",analysts,said,was said,transaction analysts,"with that possibility in mind , was the transaction a positive move for first city said analysts ."
ual fell $ 6.25 a share to $ 191.75 on volume of 2.3 million shares in composite trading on the new york stock exchange as concern deepened among takeover stock traders about the length of time it will take to revive the purchase .,ual,fell,deepened fell take,concern ual it,$ 6.25 a share fell ual to $ 191.75 on volume of 2.3 million shares in composite trading on the new york stock exchange as deepened concern among takeover stock traders about the length of time the purchase to revive will take it .
he said he believes ual management was badly advised on the funding of its original transaction .,he,said,advised believes said,management he he,was badly advised ual management on the funding of its original transaction believes he said he .
the french state-controlled auto group and the dutch truck maker plan to incorporate the new trucks into their product lines when they begin production toward the middle of the 1990s .,they,begin,begin,they,the french state-controlled auto group and the dutch truck maker plan the new trucks to incorporate into their product lines production when begin they toward the middle of the 1990s .
"daf is 16%-owned by british aerospace , with a further 6.5 % held by the dutch state-owned chemical group nv dsm .",daf,is,is,daf,"is daf 16%-owned by british aerospace , with a further 6.5 % held by the dutch state-owned chemical group nv dsm ."
thus we have a condition that is easily described as undemocratic .,we,have,have,we,a condition that is easily described as undemocratic thus have we .
"as former fed chairman william mcchesney martin used to say , they would have to take the punch bowl away just as the party is getting interesting .",they,have,getting have used,party they martin,"as to say used former fed chairman william mcchesney martin , the punch bowl to take away would have they as interesting just is getting the party ."
they would not solve the problem ; they would make it worse .,they,solve,make solve,they they,the problem would not solve they ; it worse would make they .
"on the contrary , it is too responsive to an incorrect view of the public interest .",it,is,is,it,"on the contrary , is it too responsive to an incorrect view of the public interest ."
"he has a built-in , constant longing for lower interest rates .",he,has,has,he,"a built-in , constant longing for lower interest rates has he ."
"moreover , he is a political agent of a political president , who naturally gives extraordinary weight to the way the economy will perform before the next election , and less to its longer-run health .",he,is,gives is perform,president he economy,"moreover , is he a political agent of a political president , who extraordinary weight naturally gives to the way will perform the economy before the next election , and less to its longer-run health ."
"it also prevents the conduct of a policy that has a long-term rationale , because it leaves the fed guessing about what are the expectations of its masters , the politicians , who have never had to consider the long-term consequences of monetary policy .",it,prevents,leaves has prevents had guessing,it policy it masters fed,"the conduct of a policy that a long-term rationale has also prevents it , because leaves it guessing the fed about what are the expectations of its masters , the politicians , who the long-term consequences of monetary policy to consider have never had ."
"it is not the kind of thing that is likely to be enacted , however .",it,is,is,it,"is it not the kind of thing that is likely to be enacted , however ."
"congress would be required to make a hard decision , and congress would much prefer to leave the hard decision to the fed and retain its rights of complaint after the fact .",congress,required,prefer required,congress congress,"a hard decision to make would be required congress , and the hard decision to leave to the fed and its rights of complaint after the fact retain would much prefer congress ."
"people will say that the nation and the government have other objectives , in addition to stabilizing the price level , which is true .",people,say,have say,nation people,"that other objectives have the nation and the government , in addition the price level to stabilizing , which is true will say people ."
but that is not the same as saying that the federal reserve has other objectives .,that,is,is has,that reserve,but is that not the same as that other objectives has the federal reserve saying .
but it has only the fed to pursue price-level stability .,it,has,has,it,but the fed price-level stability to pursue has only it .
"excluding the provision , republic earned $ 44.6 million , up 15 % from a year ago .",republic,earned,earned,republic,"excluding the provision , $ 44.6 million , up 15 % from a year ago earned republic ."
"in illinois , lawmakers will vote before next spring on legislation requiring physicians to perform tests on fetuses at 20 weeks to determine their gestational age , weight and lung maturity along with a provision requiring that , if fetuses survive an abortion , a second doctor must be on hand to help it survive .",lawmakers,vote,survive survive vote,fetuses it lawmakers,"in illinois , will vote lawmakers before next spring on legislation physicians tests to perform on fetuses at 20 weeks their gestational age , weight and lung maturity to determine requiring along with a provision that , if an abortion survive fetuses , a second doctor must be on hand survive it to help requiring ."
"these include bans on the use of abortion for birth control and sex selection , and the public funding of alternatives for abortion .",these,include,include,these,"bans on the use of abortion for birth control and sex selection , and the public funding of alternatives for abortion include these ."
proceeds will be used for capital expenditures and working capital .,proceeds,used,used,proceeds,will be used proceeds for capital expenditures and working capital .
"repeal is considered likely now , but the treasury department bill has been used as a vehicle to raise the profile of the issue and block any action in the interim .",repeal,considered,considered used,repeal bill,"likely is considered now repeal , but the profile of the issue to raise and any action block in the interim has been used the treasury department bill as a vehicle ."
b.a.t rose five pence ( eight cents ) to 756 pence ( $ 11.91 ) in london yesterday as a late market rally erased a 28-pence fall earlier in the day .,b.a.t,rose,erased rose,rally b.a.t,five pence ( eight cents ) rose b.a.t to 756 pence ( $ 11.91 ) in london yesterday as a 28-pence fall earlier in the day erased a late market rally .
proceeds will help pay for a planned buy-back of 10 % of its shares and a 50 % dividend increase .,proceeds,help,help,proceeds,pay for a planned buy-back of 10 % of its shares and a 50 % dividend increase will help proceeds .
analysts estimate that sales of the two businesses could raise roughly $ 2 billion .,analysts,estimate,estimate raise,analysts sales,that roughly $ 2 billion could raise sales of the two businesses estimate analysts .
b.a.t has declined to identify the potential bidders .,b.a.t,declined,declined,b.a.t,the potential bidders to identify has declined b.a.t .
amtrak said it planned to resume some train operations to oakland late yesterday .,amtrak,said,planned said,it amtrak,some train operations to oakland to resume late yesterday planned it said amtrak .
"tuesday night , thousands were diverted to other airports and had to wait a day to resume travel .",thousands,diverted,diverted,thousands,"tuesday night , were diverted thousands to other airports and travel to resume to wait a day had ."
"while the airport was closed , flights were diverted to airports in sacramento and stockton , calif. ; reno and las vegas , nev. ; and los angeles .",flights,diverted,closed diverted,airport flights,"while was closed the airport , were diverted flights to airports in sacramento and stockton , calif. ; reno and las vegas , nev. ; and los angeles ."
analysts expect the spirits operations and some california vineyards that also are being sold to fetch about # 500 million ( $ 788.8 million ) .,analysts,expect,sold expect,vineyards analysts,the spirits operations and some california vineyards that also are being sold about # 500 million ( $ 788.8 million ) to fetch expect analysts .
whitbread bought the beefeater distillery two years ago for # 174.5 million .,whitbread,bought,bought,whitbread,the beefeater distillery bought two years ago whitbread for # 174.5 million .
but whitbread has been squeezed by giant rivals amid widespread consolidation in the industry .,whitbread,squeezed,squeezed,whitbread,but has been squeezed whitbread by giant rivals amid widespread consolidation in the industry .
but analysts estimate their trading profit at # 30 million .,analysts,estimate,estimate,analysts,but their trading profit estimate analysts at # 30 million .
"whitbread had total pretax profit in the year ended feb. 25 of # 223.2 million , on sales of # 2.26 billion .",whitbread,had,had,whitbread,"total pretax profit in the year ended feb. 25 of # 223.2 million , on sales of # 2.26 billion had whitbread ."
"whitbread now intends to bolster its brewing interests , in an effort to grab a share of sales to free houses .",whitbread,intends,intends,whitbread,"its brewing interests to bolster now intends whitbread , in an effort a share of sales to free houses to grab ."
whitbread also owns the license to brew and distribute heineken and stella artois beers in britain .,whitbread,owns,owns,whitbread,the license heineken and stella artois beers to brew and distribute in britain also owns whitbread .
"in addition , whitbread intends to focus on its newer hotel , liquor store and restaurant businesses in europe and north america .",whitbread,intends,intends,whitbread,"in addition , to focus on its newer hotel , liquor store and restaurant businesses in europe and north america intends whitbread ."
"in canada and the u.s. , whitbread owns the keg chain of steak and seafood restaurants .",whitbread,owns,owns,whitbread,"in canada and the u.s. , the keg chain of steak and seafood restaurants owns whitbread ."
he will retain the honorary title of non-executive chairman .,he,retain,retain,he,the honorary title of non-executive chairman will retain he .
mellon has 36.6 million shares outstanding .,mellon,has,has,mellon,36.6 million shares outstanding has mellon .
sales rose 2.6 % to $ 1.32 billion from $ 1.29 billion .,sales,rose,rose,sales,2.6 % rose sales to $ 1.32 billion from $ 1.29 billion .
"ibm appears more worried about digital , which has a broad base of customers waiting for the new line , dubbed the vax 9000 .",ibm,appears,has appears,digital ibm,"more worried about digital , which a broad base of customers waiting for the new line , the vax 9000 dubbed has appears ibm ."
digital is promising a new approach .,digital,promising,promising,digital,a new approach is promising digital .
"digital is expected to tag its new line from about $ 1.24 million to $ 4.4 million and up , depending on configuration .",digital,expected,expected,digital,"its new line to tag from about $ 1.24 million to $ 4.4 million and up , depending on configuration is expected digital ."
"ibm has a near-monopoly on mainframes , with an estimated 70 % share of the market .",ibm,has,has,ibm,"a near-monopoly on mainframes has ibm , with an estimated 70 % share of the market ."
"he says digital will target faster-growing market segments such as on-line transaction processing , which includes retail-sales tracking , airline reservations and bank-teller networks .",he,says,includes target says,processing digital he,"faster-growing market segments such as on-line transaction processing , which retail-sales tracking , airline reservations and bank-teller networks includes will target digital says he ."
analysts say digital can expect this pent-up demand for the new vax to fuel strong sales next year .,analysts,say,say expect,analysts digital,this pent-up demand for the new vax strong sales to fuel next year can expect digital say analysts .
ibm will face still more competition in coming months .,ibm,face,face,ibm,still more competition will face ibm in coming months .
stocks rose slightly as trading activity slowed from the frenzied pace earlier this week .,stocks,rose,rose slowed,stocks activity,rose slightly stocks as slowed trading activity from the frenzied pace earlier this week .
advancers on the big board outpaced decliners by 822 to 668 .,advancers,outpaced,outpaced,advancers,on the big board decliners outpaced advancers by 822 to 668 .
"he will succeed arthur e. himebaugh as general manager feb. 1 , when mr. himebaugh retires .",he,succeed,succeed retires,he himebaugh,"arthur e. himebaugh will succeed he as general manager feb. 1 , when retires mr. himebaugh ."
"in the third quarter , amr said , net fell to $ 137 million , or $ 2.16 a share , from $ 150.3 million , or $ 2.50 a share .",net,fell,fell said,net amr,"in the third quarter , said amr , fell net to $ 137 million , or $ 2.16 a share , from $ 150.3 million , or $ 2.50 a share ."
revenue rose 17 % to $ 2.73 billion from $ 2.33 billion a year earlier .,revenue,rose,rose,revenue,17 % rose revenue to $ 2.73 billion from $ 2.33 billion a year earlier .
revenue jumped 22 % to $ 7.89 billion from $ 6.46 billion .,revenue,jumped,jumped,revenue,22 % jumped revenue to $ 7.89 billion from $ 6.46 billion .
"congress should stop throwing tax dollars out to sea by subsidizing the development of beach communities on ecologically fragile coastal barrier islands , such as the hard-hit isle of palms near charleston .",congress,stop,stop,congress,"tax dollars throwing out to sea by the development of beach communities on ecologically fragile coastal barrier islands , such as the hard-hit isle of palms near charleston subsidizing should stop congress ."
poverty remains far more widespread among blacks than other americans .,poverty,remains,remains,poverty,far more widespread among blacks than other americans remains poverty .
"that is the greatest share reported for any year since 1950 , although changing definitions over the years distort the comparison .",that,is,is distort,that definitions,"is that the greatest share reported for any year since 1950 , although the comparison distort changing definitions over the years ."
it rose sharply in the northeast and midwest and fell slightly in the south and west .,it,rose,rose,it,rose sharply it in the northeast and midwest and fell slightly in the south and west .
he has resigned his posts at triad to take the kansas power positions .,he,resigned,resigned,he,his posts at triad has resigned he the kansas power positions to take .
"but yesterday , as atlantis rumbled into a patch of clear sky above florida with storm clouds closing in on it , nasa sought to turn galileo into a symbol of triumph .",nasa,sought,rumbled sought closing,atlantis nasa clouds,"but yesterday , as rumbled atlantis into a patch of clear sky above florida with closing in storm clouds on it , galileo to turn into a symbol of triumph sought nasa ."
"if all goes well , it will parachute a probe into the dense jovian atmosphere in july 1995 to pick up detailed data about gases that may be similar to the material from which the solar system was formed 4.6 billion years ago .",it,parachute,formed parachute,system it,"if goes well all , a probe will parachute it into the dense jovian atmosphere in july 1995 detailed data about gases that may be similar to the material from which was formed 4.6 billion years ago the solar system to pick up ."
"beginning in december 1995 , galileo will begin a two-year tour of the jovian moons .",galileo,begin,begin,galileo,"beginning in december 1995 , a two-year tour of the jovian moons will begin galileo ."
atlantis lifted galileo from the launch pad at 12:54 p.m. edt and released the craft from its cargo bay about six hours later .,atlantis,lifted,lifted,atlantis,galileo lifted atlantis from the launch pad at 12:54 p.m. edt and the craft released about six hours later from its cargo bay .
they said they dropped plans to infiltrate the kennedy space center after nasa beefed up its security .,they,said,said beefed dropped,they nasa they,plans the kennedy space center to infiltrate dropped they after its security beefed up nasa said they .
"next month , nasa plans to launch a satellite to study cosmic rays dating from the birth of the universe .",nasa,plans,plans,nasa,"next month , a satellite cosmic rays dating from the birth of the universe to study to launch plans nasa ."
"but lawyers said mr. steinberg probably faced much more potential liability because , when he sued disney during his takeover battle , he filed on behalf of all shareholders .",lawyers,said,said filed sued faced,lawyers he he steinberg,"but much more potential liability probably faced mr. steinberg because , disney when sued he during his takeover battle , filed he on behalf of all shareholders said lawyers ."
"when mr. trump sued bally , he sued only on behalf of himself .",he,sued,sued sued,trump he,"bally when sued mr. trump , sued he only on behalf of himself ."
senate hears final arguments in impeachment trial of federal judge .,senate,hears,hears,senate,final arguments hears senate in impeachment trial of federal judge .
he is also accused of lying under oath and of leaking information obtained from a wiretap he supervised .,he,accused,accused supervised,he he,is also accused he of lying under oath and of information obtained from a wiretap supervised he leaking .
"if the judge is impeached , as is thought likely , he will be removed from office immediately .",he,removed,impeached removed,judge he,"if is impeached the judge , as likely is thought , will be removed immediately he from office ."
avondale was notified by louisiana officials in 1986 that it was potentially responsible for a cleanup at an oil-recycling plant .,avondale,notified,was notified,it avondale,that was it potentially responsible for a cleanup at an oil-recycling plant was notified avondale by louisiana officials in 1986 .
he said the decision was the first in which a federal appeals court has ruled whether administrative government proceedings qualify as litigation .,he,said,qualify was said ruled,proceedings decision he court,was the decision the first in which whether qualify administrative government proceedings as litigation has ruled a federal appeals court said he .
that is the conclusion of a report released by the new york state bar association .,that,is,is,that,is that the conclusion of a report released by the new york state bar association .
prosecutor to join gibson dunn :,prosecutor,join,join,prosecutor,gibson dunn to join prosecutor :
in 1987 he became deputy chief of the civil division .,he,became,became,he,in 1987 deputy chief of the civil division became he .
"at the end of the term of the convertible loan , sears could still own half the building , and aew could own the other half .",sears,own,own own,aew sears,"at the end of the term of the convertible loan , half the building could still own sears , and the other half could own aew ."
sears said it would put the 110-story tower on the block almost a year ago as part of its anti-takeover restructuring .,sears,said,said put,sears it,the 110-story tower would put it on the block said almost a year ago sears as part of its anti-takeover restructuring .
"last summer , sears appeared to have a deal with canadian developer olympia & york developments ltd .",sears,appeared,appeared,sears,"last summer , a deal with canadian developer olympia & york developments ltd to have appeared sears ."
"sears then went back to aew , the boston pension adviser that had proposed a convertible debt deal during the first round of bids last spring .",sears,went,went proposed,sears adviser,"then went back sears to aew , the boston pension adviser that a convertible debt deal had proposed during the first round of bids last spring ."
"aew has $ 3.5 billion of real estate investments nationwide , according to a spokesman .",aew,has,has,aew,"$ 3.5 billion of real estate investments has nationwide aew , according to a spokesman ."
"in addition , tandy will acquire rights to the victor and micronic names for computers .",tandy,acquire,acquire,tandy,"in addition , rights to the victor and micronic names for computers will acquire tandy ."
"for the first nine months of the year , norwood said the average fund has lost 3.3 % .",norwood,said,said lost,norwood fund,"for the first nine months of the year , 3.3 % has lost the average fund said norwood ."
"in congress , lawmakers already are looking for ways to add relief funds .",lawmakers,looking,looking,lawmakers,"in congress , already are looking lawmakers for ways relief funds to add ."
"money could be added to a pending spending bill covering the federal emergency management agency , which coordinates federal disaster relief .",money,added,added,money,"could be added money to a pending spending bill the federal emergency management agency , which federal disaster relief coordinates covering ."
"to get that money , states must go through an elaborate approval process , but officials expect red tape to be cut this time .",states,go,expect go,officials states,"that money to get , must go states through an elaborate approval process , but red tape to be cut this time expect officials ."
farmers reap abundant crops .,farmers,reap,reap,farmers,abundant crops reap farmers .
stokely says stores revive specials like three cans of peas for 99 cents .,stokely,says,revive says,stores stokely,specials like three cans of peas for 99 cents revive stores says stokely .
"if in vitro fertilization works , it usually does so after only a few tries .",it,does,works does,fertilization it,"if works in vitro fertilization , usually does so it after only a few tries ."
only three of the 25 corporate pension fund managers attending a lowry consulting group client conference say they plan to change the asset allocation mix in their portfolios because of the market drop .,they,plan,plan,they,the asset allocation mix in their portfolios to change plan they because of the market drop say only three of the 25 corporate pension fund managers a lowry consulting group client conference attending .
pittsburgh figures it will be dethroned but plans to accept its ouster graciously .,pittsburgh,figures,dethroned figures,it pittsburgh,will be dethroned it figures pittsburgh but plans its ouster to accept graciously .
"tell that to atlanta , which pittsburgh replaced as the most-livable city in 1985 .",pittsburgh,replaced,replaced,pittsburgh,"that to atlanta , which replaced pittsburgh as the most-livable city in 1985 tell ."
"at st. louis-based general dynamics , sales rose 10 % to $ 2.52 billion from $ 2.29 billion .",sales,rose,rose,sales,"at st. louis-based general dynamics , 10 % rose sales to $ 2.52 billion from $ 2.29 billion ."
"it earned $ 76.4 million , or $ 1.82 a share , in the 1988 quarter .",it,earned,earned,it,"$ 76.4 million , or $ 1.82 a share , earned it in the 1988 quarter ."
northrop said sales fell because of the decline in b-2 development dollars from the government as the plane continues its initial production stage and because fewer f/a-18 fighter sections are being produced in its subcontract work with prime contractor mcdonnell douglas corp .,northrop,said,said fell continues produced,northrop sales plane sections,fell sales because of the decline in b-2 development dollars from the government as its initial production stage continues the plane and because are being produced fewer f/a-18 fighter sections in its subcontract work with prime contractor mcdonnell douglas corp said northrop .
"it said debt remained at the $ 1.22 billion that has prevailed since early 1989 , although that compared with $ 911 million at sept. 30 , 1988 .",it,said,prevailed remained said,that debt it,"remained debt at the $ 1.22 billion has prevailed that since early 1989 , although compared that with $ 911 million at sept. 30 , 1988 said it ."
"for the nine months , northrop reported a net loss of $ 46.9 million , or $ 1 a share , compared with profit of $ 190.3 million , or $ 4.05 a share , in 1988 .",northrop,reported,reported,northrop,"for the nine months , a net loss of $ 46.9 million , or $ 1 a share , reported northrop compared with profit of $ 190.3 million , or $ 4.05 a share , in 1988 ."
sales dipped 3.6 % to $ 3.92 billion from $ 4.07 billion .,sales,dipped,dipped,sales,3.6 % dipped sales to $ 3.92 billion from $ 4.07 billion .
"lotus said net rose to $ 23 million , or 54 cents a share , on sales of $ 153.9 million .",lotus,said,rose said,net lotus,"rose net to $ 23 million , or 54 cents a share , on sales of $ 153.9 million said lotus ."
"a year ago , net was $ 14.3 million , or 31 cents a share , on sales of $ 116.8 million .",net,was,was,net,"a year ago , was net $ 14.3 million , or 31 cents a share , on sales of $ 116.8 million ."
sales rose to $ 406 million from $ 356 million the year earlier .,sales,rose,rose,sales,rose sales to $ 406 million from $ 356 million the year earlier .
"in the first half , lotus struggled to keep market share with costly promotions while customers awaited the launch of 1-2-3 release 3 , the upgraded spreadsheet software .",lotus,struggled,awaited struggled,customers lotus,"in the first half , market share to keep with costly promotions struggled lotus while the launch of 1-2-3 release 3 , the upgraded spreadsheet software awaited customers ."
"personnel spent the morning inspecting buildings for structural weaknesses , mopping up water from broken pipes and clearing ceiling tiles and other debris from factory floors .",personnel,spent,spent,personnel,"spent personnel the morning buildings inspecting for structural weaknesses , water from broken pipes mopping up and ceiling tiles and other debris clearing from factory floors ."
"intel said that over the past decade , it has installed computer sensors and shutoff valves , sensitive to the shake of an earthquake , in the pipes that snake through its plants .",intel,said,installed said,it intel,"that over the past decade , computer sensors and shutoff valves , sensitive to the shake of an earthquake , has installed it in the pipes that snake through its plants said intel ."
compaq said it foresees no difficulties in obtaining parts in the immediate future .,compaq,said,foresees said,it compaq,no difficulties in parts obtaining in the immediate future foresees it said compaq .
they then run remotely controlled self-diagnostic programs .,they,run,run,they,remotely controlled self-diagnostic programs then run they .
digital also said it has dispatched teams of technicians to california .,digital,said,said dispatched,digital it,teams of technicians has dispatched it to california also said digital .
it also generates pieces of the missile shield called the strategic defense initiative .,it,generates,generates,it,pieces of the missile shield the strategic defense initiative called also generates it .
they tried to put mr. maynard out of business by an act of congress .,they,tried,tried,they,mr. maynard out of business to put by an act of congress tried they .
"chickens carry this bacteria , which can cause upset stomachs and , in rare cases , death among people .",chickens,carry,carry,chickens,"this bacteria , which upset stomachs and , in rare cases , death can cause among people carry chickens ."
"hens sometimes pass salmonella to the eggs , and it can also be found on unclean shells .",hens,pass,pass found,hens it,"salmonella sometimes pass hens to the eggs , and can also be found it on unclean shells ."
he says the handful of salmonella cases involving products that may have used eggs broken by an egg king stemmed from a failure to adequately cook the products .,he,says,stemmed says,handful he,stemmed the handful of salmonella cases products that eggs broken by an egg king may have used involving from a failure the products to adequately cook says he .
"now he has moved to oklahoma where costs are lower , and started a new company , adsi inc. , to market his machine .",he,moved,moved are,he costs,"now has moved he to oklahoma where are costs lower , and a new company , adsi inc. , his machine to market started ."
"frank plans the program , takes care of business , and approaches the work like any other job .",frank,plans,plans,frank,"the program plans frank , care takes of business , and the work approaches like any other job ."
"frank grovels a little for the bookers , probably no more or less than he would have to if he worked for a big corporation .",frank,grovels,grovels have worked,frank he he,"grovels probably no more or less than to would have he if worked he for a big corporation frank a little for the bookers , ."
on his off-hours he wears cardigan sweaters .,he,wears,wears,he,on his off-hours cardigan sweaters wears he .
"jeff bridges is the younger brother , jack , who fancies himself the rebellious artist ; he lives in a loft with his sick dog and the occasional visit from the little girl upstairs , who climbs down the fire escape .",he,lives,lives is climbs fancies,he bridges girl brother,"is jeff bridges the younger brother , jack , who himself the rebellious artist fancies ; lives he in a loft with his sick dog and the occasional visit from the little girl upstairs , who climbs down the fire escape ."
he can live with little pleasures .,he,live,live,he,can live he with little pleasures .
( it matches her voice . ),it,matches,matches,it,( her voice matches it ) .
hanson is a london producer of consumer and other goods .,hanson,is,is,hanson,is hanson a london producer of consumer and other goods .
"they closed tuesday in composite trading at $ 13.625 , down 37.5 cents , giving the stock portion of the transaction an indicated value of $ 38.8 million .",they,closed,closed,they,"closed down 37.5 cents they tuesday in composite trading at $ 13.625 , , an indicated value of $ 38.8 million giving the stock portion of the transaction ."
"himont is 81%-owned by montedison s.p . a. of milan , italy .",himont,is,is,himont,"is himont 81%-owned by montedison s.p . a. of milan , italy ."
"galveston-houston makes and markets products for the construction , mining and energy industries .",galveston-houston,makes,makes,galveston-houston,"products for the construction , mining and energy industries makes galveston-houston and markets ."
i think these regulations that would prohibit well-operated programs in areas across this country would be wrong to change ... .,i,think,think,i,these regulations that well-operated programs would prohibit in areas across this country would be wrong to change think i ... .
maturities usually are shorter when rates are rising and longer when they are falling .,maturities,are,are falling rising,maturities they rates,usually are maturities shorter when are rising rates and longer when are falling they .
"it was as short as 29 days at the start of this year , when rates were marching steadily upward , and hit 42 days in august .",it,was,was marching,it rates,"was it as short as 29 days at the start of this year , when were marching steadily upward rates , and hit 42 days in august ."
it also creates a newly merged world-wide ad agency controlled by eurocom and headed jointly by new york ad man jerry della femina and two top wcrs executives .,it,creates,creates,it,a newly merged world-wide ad agency controlled by eurocom and headed jointly by new york ad man jerry della femina and two top wcrs executives also creates it .
eurocom will also have the right to buy the remaining 40 % of the merged ad agency group in six years .,eurocom,have,have,eurocom,the right the remaining 40 % of the merged ad agency group to buy in six years will also have eurocom .
he added that eurocom and wcrs had agreed to provide a development fund of # 100 million for acquisitions .,he,added,added agreed,he eurocom,that a development fund of # 100 million for acquisitions to provide had agreed eurocom and wcrs added he .
