original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"they persuaded mr. trotter to take it back and , with the help of the fbi , taped their conversation with him .",they,persuaded,persuaded,they,"mr. trotter it to take back persuaded they and , with the help of the fbi , their conversation with him taped ."
ford said owners should return the cars to dealers so the windshields can be removed and securely reinstalled .,ford,said,said removed return,ford windshields owners,said ford the cars should return owners to dealers so can be removed the windshields and securely reinstalled .
"ford said the term on its warranty is already six years or 60,000 miles .",ford,said,is said,term ford,"is the term on its warranty already six years or 60,000 miles said ford ."
it said it will also offer buyers the option of financing as low as 6.9 % on 24-month loans .,it,said,said offer,it it,the option of financing as low as 6.9 % on 24-month loans will also offer it buyers said it .
it recently reported assets of $ 2.4 billion and liabilities of $ 4 billion .,it,reported,reported,it,assets of $ 2.4 billion and liabilities of $ 4 billion recently reported it .
"in september 1987 , it ordered ltv to reassume liability and funding for the three original plans .",it,ordered,ordered,it,"in september 1987 , ltv liability and funding for the three original plans to reassume ordered it ."
"ltv challenged the order , and a federal district court in new york in june 1988 ruled that the agency improperly ordered ltv to reassume responsibility for the plans .",ltv,challenged,challenged ordered ruled,ltv agency court,"the order challenged ltv , and in june 1988 that ltv responsibility for the plans to reassume improperly ordered the agency ruled a federal district court in new york ."
"in dallas , ltv said that it was disappointed that the court agreed to hear the case because it believes the move will further delay its chapter 11 proceedings .",ltv,said,agreed said disappointed delay believes,court ltv it move it,"in dallas , that that the case to hear agreed the court was disappointed it because its chapter 11 proceedings will further delay the move believes it said ltv ."
they trotted out another crop of instant commercials after the sudden market dip a few weeks ago .,they,trotted,trotted,they,another crop of instant commercials trotted out a few weeks ago they after the sudden market dip .
nissan created its quake ad in a weekend .,nissan,created,created,nissan,its quake ad created nissan in a weekend .
"but as advertisers latch onto disasters with increasing frequency , they risk hurting themselves as much as helping the cause .",they,risk,latch risk,advertisers they,"but as latch advertisers onto disasters with increasing frequency , themselves hurting risk as much as the cause helping they ."
they chance alienating the customers they hope to woo by looking like opportunistic sharks .,they,chance,chance hope,they they,the customers to woo hope they alienating by looking like opportunistic sharks chance they .
he should consider his victory a mandate to continue his growth-oriented economic reforms and not a demand that he move further left .,he,consider,consider move,he he,his victory a mandate his growth-oriented economic reforms to continue and not a demand that move further left he should consider he .
"if he follows the correct path , he may be able to look back on this election as the high-water mark of far-left opposition .",he,follows,follows,he,"if the correct path follows he , he may be able to look back on this election as the high-water mark of far-left opposition ."
he did not go as far as he could have in tax reductions ; indeed he combined them with increases in indirect taxes .,he,go,combined go have,he he he,did not go as far as could have he he in tax reductions ; them indeed combined he with increases in indirect taxes .
"he should do more to reduce tax rates on wealth and income , in recognition of the fact that those cuts yield higher , not lower , revenues .",he,do,yield do,cuts he,"more should do he tax rates on wealth and income to reduce , in recognition of the fact that higher , not lower , revenues yield those cuts ."
"he could do more to cut public subsidies and transfers , thus making funds available for public services starved of money for six years .",he,do,do,he,"more funds available for public services starved of money for six years thus making could do he public subsidies and transfers to cut , ."
reserves traded among commercial banks for overnight use in amounts of $ 1 million or more .,reserves,traded,traded,reserves,traded reserves among commercial banks for overnight use in amounts of $ 1 million or more .
"liberals are the faction that says , give peace a chance ; now they are saying mr. ortega should give them a break , lest the conservatives ask them to vote for bullets instead of bandages .",liberals,are,are ask give saying says,liberals conservatives ortega they faction,"are liberals the faction that a chance give peace says , ; a break should give mr. ortega them now are saying they , lest them to vote for bullets instead of bandages ask the conservatives ."
cetus is currently trying to obtain federal regulatory clearance for u.s. distribution .,cetus,trying,trying,cetus,federal regulatory clearance for u.s. distribution to obtain is currently trying cetus .
officials believe this has left a gaping loophole that illegal drug businesses are exploiting .,officials,believe,left believe exploiting,this officials businesses,a gaping loophole that are exploiting illegal drug businesses has left this believe officials .
"profit-taking accounted for much of the slide in otc stock prices , according to david mills , senior vice president of boston company advisers .",profit-taking,accounted,accounted,profit-taking,"accounted profit-taking for much of the slide in otc stock prices , according to david mills , senior vice president of boston company advisers ."
he expects the market to sink further and to reach a low sometime next month or in december .,he,expects,expects sink,he market,to sink further the market and a low to reach sometime next month or in december expects he .
jaguar assumed its recently customary place on the otc most active list as its american depository receipts gained 1/4 to 11 7/8 on volume of 1.2 million shares and daimler-benz joined the list of companies interested in the british car maker .,jaguar,assumed,assumed gained joined,jaguar receipts daimler-benz,its recently customary place on the otc most active list assumed jaguar as 1/4 gained its american depository receipts to 11 7/8 on volume of 1.2 million shares and the list of companies interested in the british car maker joined daimler-benz .
daimler said it has had talks with jaguar about possible joint ventures .,daimler,said,had said,it daimler,talks with jaguar about possible joint ventures has had it said daimler .
scientists say the discovery of these genes in recent months is painting a new and startling picture of how cancer develops .,scientists,say,painting say develops,discovery scientists cancer,a new and startling picture of how develops cancer is painting the discovery of these genes in recent months say scientists .
"in recent months , researchers have come to believe the two types of cancer genes work in concert : an oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged .",researchers,come,come turn work damaged,researchers oncogene types gene,"in recent months , to believe work the two types of cancer genes in concert : proliferating cells malignant only after has been damaged the tumor-suppressor gene may turn an oncogene have come researchers ."
"because of the isolation of the retinoblastoma tumor-suppressor gene , it became possible last january to find out what threat the quinlan baby faced .",it,became,became faced,it baby,"because of the isolation of the retinoblastoma tumor-suppressor gene , possible what threat faced the quinlan baby to find out became it last january ."
"then last spring , researchers reported finding a gene called p53 which , if impaired , turns healthy colon cells cancerous .",researchers,reported,reported,researchers,"last spring , a gene p53 called which , if impaired , healthy colon cells cancerous turns finding then reported researchers ."
they have about seven candidates .,they,have,have,they,about seven candidates have they .
"he theorized that in the eye cancer , an infant inherited a damaged copy of a gene from one parent and a normal copy from the other .",he,theorized,theorized inherited,he infant,"that in the eye cancer , a damaged copy of a gene inherited an infant from one parent and a normal copy from the other theorized he ."
under a microscope he could actually see that a bit of chromosome 13 was missing .,he,see,was see,bit he,under a microscope that was a bit of chromosome 13 missing could actually see he .
it was the first time anyone had showed that the loss of both copies of the same gene could lead to the eruption of a cancer .,it,was,was showed lead,it anyone loss,was it the first time that could lead the loss of both copies of the same gene to the eruption of a cancer had showed anyone .
"they began uncovering a confusing variety of genetic deletions , some existing only in benign polyps , others in malignant cells and many in both polyps and malignant cells .",they,began,began,they,"a confusing variety of genetic deletions , some existing only in benign polyps , others in malignant cells and many in both polyps and malignant cells uncovering began they ."
it was clear that more than one gene had to be damaged for colon cancer to develop .,it,was,was develop had,it cancer gene,was it clear that to be damaged had more than one gene for to develop colon cancer .
they focused on chromosome 17 .,they,focused,focused,they,focused they on chromosome 17 .
"when they found it last winter , dr. vogelstein was dubious that the search was over .",they,found,found was was,they search vogelstein,"it when found they last winter , was dr. vogelstein dubious that was over the search ."
"evidence now is emerging that the p53 suppressor gene is involved in other cancers , too .",evidence,emerging,involved emerging,gene evidence,"that is involved too the p53 suppressor gene in other cancers , now is emerging evidence ."
"where these discoveries will lead , scientists can only speculate .",scientists,speculate,speculate lead,scientists discoveries,"where will lead these discoveries , can only speculate scientists ."
"still , caution is advisable .",caution,is,is,caution,"still , is caution advisable ."
michael late yesterday announced a $ 3.8 million stock buy-back program .,michael,announced,announced,michael,late yesterday a $ 3.8 million stock buy-back program announced michael .
"he already has achieved vertical integration on a limited scale : quebecor can put a weekly newspaper on almost any quebec doorstep without using outside help , from chopping down the tree to making the newsprint to flinging it up onto the porch .",he,achieved,achieved put,he quebecor,"vertical integration already has achieved he on a limited scale : a weekly newspaper can put quebecor on almost any quebec doorstep without outside help using , from the tree chopping down the newsprint to making it to flinging up onto the porch ."
"quebecor started the philadelphia journal , a daily tabloid , in 1977 and closed it three years later .",quebecor,started,started,quebecor,"the philadelphia journal , a daily tabloid , started quebecor in 1977 and it closed three years later ."
it will have 61 plants from coast to coast and $ 1.5 billion in annual sales .,it,have,have,it,61 plants from coast to coast and $ 1.5 billion in annual sales will have it .
"last october , quebecor bought 23 canadian printing plants from bce inc. , a montreal telecommunications , manufacturing , energy and real estate company .",quebecor,bought,bought,quebecor,"last october , 23 canadian printing plants bought quebecor from bce inc. , a montreal telecommunications , manufacturing , energy and real estate company ."
he says the strike-force lawyers will work more efficiently under the supervision of u.s. attorneys .,he,says,work says,lawyers he,will work more efficiently the strike-force lawyers under the supervision of u.s. attorneys says he .
"mr. thornburgh will be free to disband the strike forces after congress approves a $ 479 million appropriation for federal law-enforcement and drug-interdiction agencies , according to david runkel , a justice department spokesman .",congress,approves,approves,congress,"mr. thornburgh will be free the strike forces to disband after a $ 479 million appropriation for federal law-enforcement and drug-interdiction agencies approves congress , according to david runkel , a justice department spokesman ."
he says 27 lawyers have left and 21 have been hired since mr. thornburgh announced his plan .,he,says,says left announced,he lawyers thornburgh,says he have left 27 lawyers and have been hired 21 since his plan announced mr. thornburgh .
"yesterday , in documents filed in connection with that case , warner accused sony officials of falsely claiming that they never read the five-year contract requiring the two producers to make movies exclusively for columbia , citing securities and exchange commission filings made by sony that described the contracts .",warner,accused,accused read,warner they,"yesterday , in documents filed in connection with that case , sony officials accused warner of that the five-year contract the two producers movies to make exclusively for columbia requiring never read they falsely claiming , securities and exchange commission filings made by sony that the contracts described citing ."
"warner was referring to documents filed last week in which sony corp. of america vice chairman michael schulof and walter yetnikoff , president of its cbs records unit , said they had taken mr. guber and mr. peters at their word when the producers told them that getting out of the contract would be no problem because of a previous oral agreement .",warner,referring,taken referring said told,they warner schulof producers,"was referring warner to documents filed last week in which mr. guber and mr. peters had taken they at their word them that getting out of the contract would be no problem because of a previous oral agreement when told the producers said sony corp. of america vice chairman michael schulof and walter yetnikoff , president of its cbs records unit , ."
"dpc last week launched a new , $ 10-a-share offer for the woodland hills , calif.-based computer printer maker .",dpc,launched,launched,dpc,"last week a new , $ 10-a-share offer for the woodland hills , calif.-based computer printer maker launched dpc ."
