original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"but traders said the market lacks a base on which to set long-term buying strategy , as the future direction of u.s. interest rates remains unclear .",traders,said,remains said lacks,direction traders market,"but said lacks a base on which to set long-term buying strategy the market , as remains unclear the future direction of u.s. interest rates traders ."
pharmaceuticals made across-the-board advances .,pharmaceuticals,made,made,pharmaceuticals,made across-the-board advances pharmaceuticals .
"ohbayashi was up 60 to close at 1,680 , shimizu gained 50 to 2,120 , and kumagai-gumi advanced 40 to 1,490 .",ohbayashi,was,was advanced gained,ohbayashi kumagai-gumi shimizu,"was up 60 to close at 1,680 gained 50 shimizu to 2,120 ohbayashi , , and advanced 40 kumagai-gumi to 1,490 ."
volume continued to ease from the active dealings at the start of the week .,volume,continued,continued,volume,continued to ease from the active dealings at the start of the week volume .
"turnover was 382.9 million shares , compared with 449.3 million wednesday .",turnover,was,was,turnover,"was turnover 382.9 million shares , compared with 449.3 million wednesday ."
"dealers said the market was underpinned by a squeeze in ft-se 100 stocks , particularly among market-makers seeking shares that had been hit hard in recent weeks , such as retailers and building-related concerns .",dealers,said,said underpinned,dealers market,"said was underpinned the market by a squeeze in ft-se 100 stocks , particularly among market-makers seeking shares that had been hit hard in recent weeks , such as retailers and building-related concerns dealers ."
storehouse gained 2 to,storehouse,gained,gained,storehouse,gained 2 storehouse to
"with the company also exercising a plan to buy back as many as 10 % of its shares outstanding , b.a.t closed at 783 , up 27 .",b.a.t,closed,exercising closed,company b.a.t,"with also exercising a plan to buy back as many as 10 % of its shares outstanding the company , closed up 27 b.a.t at 783 , ."
b.a.t said it purchased 2.5 million shares at 785 .,b.a.t,said,said purchased,b.a.t it,said purchased 2.5 million shares it at 785 b.a.t .
"in other european markets , shares closed sharply higher in stockholm , frankfurt , zurich and paris and higher in milan , amsterdam and brussels .",shares,closed,closed,shares,"in other european markets , closed sharply higher shares in stockholm , frankfurt , zurich and paris and higher in milan , amsterdam and brussels ."
"prices also closed higher in singapore , sydney , taipei , wellington , hong kong and manila but were lower in seoul .",prices,closed,closed,prices,"also closed higher prices in singapore , sydney , taipei , wellington , hong kong and manila but were lower in seoul ."
"it buys loans from lenders , packages some into securities for sale to investors and holds the remainder in a portfolio .",it,buys,buys,it,"buys loans it from lenders , packages some into securities for sale to investors and holds the remainder in a portfolio ."
"xtra said it recently bought back approximately 55,000 of its shares pursuant to its existing authorization to acquire as many as 650,000 shares .",xtra,said,said bought,xtra it,"said recently bought back pursuant to its existing authorization to acquire as many as 650,000 shares approximately 55,000 of its shares it xtra ."
at&t unveiled a sweetened early retirement plan for management that the company hopes will save it $ 450 million in the next year .,at&t,unveiled,unveiled hopes,at&t company,unveiled a sweetened early retirement plan for management hopes that will save $ 450 million it in the next year the company at&t .
chrysler will idle a toledo assembly plant temporarily due to slowing sales of its profitable jeep cherokee and wagoneer sport utility vehicles .,chrysler,idle,idle,chrysler,will idle temporarily a toledo assembly plant chrysler due to slowing sales of its profitable jeep cherokee and wagoneer sport utility vehicles .
analysts were troubled by signs of flat u.s. orders at the computer maker .,analysts,troubled,troubled,analysts,were troubled analysts by signs of flat u.s. orders at the computer maker .
ibm plans to unveil over 50 software products on tuesday to try to end some of the problems in computerizing manufacturing operations .,ibm,plans,plans,ibm,plans to unveil over 50 software products on tuesday to try to end some of the problems in computerizing manufacturing operations ibm .
sterling had completed a five-year contract for nasa but lost its bid for renewal .,sterling,completed,completed,sterling,had completed a five-year contract for nasa sterling but lost its bid for renewal .
"as directed by the board , nasa completed the evaluation and again chose csc .",nasa,completed,completed,nasa,"as directed by the board , completed the evaluation nasa and again chose csc ."
"for its fiscal year ended march 31 , csc had revenue of $ 1.3 billion .",csc,had,had,csc,"for its fiscal year ended march 31 , had revenue of $ 1.3 billion csc ."
aftershocks rattled northern california amid an earthquake cleanup .,aftershocks,rattled,rattled,aftershocks,rattled northern california aftershocks amid an earthquake cleanup .
thousands remained homeless .,thousands,remained,remained,thousands,remained homeless thousands .
"bush is to visit the area today , and officials in washington estimated that emergency assistance would total at least $ 2.5 billion .",bush,is,is estimated total,bush officials assistance,"is to visit the area today bush , and estimated that would total at least $ 2.5 billion emergency assistance officials in washington ."
"it was considered a victory for democratic leaders , who favor a law barring flag burning .",it,considered,considered favor,it leaders,"was considered a victory for democratic leaders , who favor a law barring flag burning it ."
"fighting also was reported around the strategic town of khost , near the pakistani border .",fighting,reported,reported,fighting,"also was reported fighting around the strategic town of khost , near the pakistani border ."
"sterling was quoted at $ 1.5990 , up from $ 1.5920 late wednesday .",sterling,quoted,quoted,sterling,"was quoted sterling at $ 1.5990 , up from $ 1.5920 late wednesday ."
"they noted that because the consumer price index , known as the cpi , is a more comprehensive measure of inflation and is rising less rapidly than the producer-price index , or ppi , it could signal further easing by fed .",they,noted,noted signal is,they it index,"noted that because is the consumer price index , known as the cpi , a more comprehensive measure of inflation and is rising less rapidly than the producer-price index , or ppi , could signal further easing by fed it they ."
"others suggested , however , that the fed will hold any changes in monetary policy in check , leaving fed funds at around 8 3/4 % , down from the 9 % level that prevailed from july through september .",others,suggested,suggested hold prevailed,others fed level,"suggested however that will hold any changes in monetary policy the fed in check , leaving fed funds at around 8 3/4 % , down from the 9 % level that prevailed from july through september others , , ."
he argued that both cpi and ppi have in fact decelerated since spring .,he,argued,argued decelerated,he cpi,argued that in fact have decelerated both cpi and ppi since spring he .
"on the commodity exchange in new york , gold dropped $ 1.60 to $ 367.10 an ounce in moderate trading .",gold,dropped,dropped,gold,"on the commodity exchange in new york , dropped $ 1.60 gold to $ 367.10 an ounce in moderate trading ."
"in early trading in hong kong friday , gold was at about $ 366.85 an ounce .",gold,was,was,gold,"in early trading in hong kong friday , was gold at about $ 366.85 an ounce ."
sales totaled $ 1.81 billion up from $ 1.71 billion the previous year .,sales,totaled,totaled,sales,totaled up from $ 1.71 billion the previous year $ 1.81 billion sales .
"for the nine-month period , baxter said net rose 15 % to $ 307 million , or $ 1.02 a share , from $ 267 million , or 89 cents a share , during the year-ago period .",baxter,said,said rose,baxter net,"for the nine-month period , said rose 15 % net to $ 307 million , or $ 1.02 a share , from $ 267 million , or 89 cents a share , during the year-ago period baxter ."
"in new york stock exchange composite trading , baxter closed at $ 22.25 a share , down 12.5 cents .",baxter,closed,closed,baxter,"in new york stock exchange composite trading , closed down 12.5 cents baxter at $ 22.25 a share , ."
it closed yesterday at 34 3/4 .,it,closed,closed,it,closed it yesterday at 34 3/4 .
he figures block earnings are now growing at about a 10 % annual rate ( down from about 14 % the past five years ) and will grow at an 8%-10 % rate in the future .,he,figures,figures growing,he earnings,figures are now growing block earnings at about a 10 % annual rate ( down from about 14 % the past five years ) and will grow at an 8%-10 % rate in the future he .
compuserve provides about 20 % of both sales and earnings .,compuserve,provides,provides,compuserve,provides about 20 % of both sales and earnings compuserve .
options lost some of their mystery in 1973 when the chicago board of trade set up a special exchange to deal in them .,options,lost,lost set,options board,lost some of their mystery options in 1973 when set up a special exchange to deal in them the chicago board of trade .
"until then , options had been traded only in the over-the-counter market , mostly in new york , and in an almost invisible secondary market operating chiefly by telephone .",options,traded,traded,options,"until then , had been traded options only in the over-the-counter market , mostly in new york , and in an almost invisible secondary market operating chiefly by telephone ."
"a year later , it was 5.7 million .",it,was,was,it,"a year later , was it 5.7 million ."
"bristol-myers said net income rose 15 % to $ 266.2 million , or 93 cents a share , from $ 232.3 million , or 81 cents a share , a year earlier .",bristol-myers,said,said rose,bristol-myers income,"said rose 15 % net income to $ 266.2 million , or 93 cents a share , from $ 232.3 million , or 81 cents a share , a year earlier bristol-myers ."
sales gained 5 % to $ 1.59 billion from $ 1.52 billion .,sales,gained,gained,sales,gained 5 % sales to $ 1.59 billion from $ 1.52 billion .
"sales were $ 730.1 million , up 7 % from $ 679.5 million .",sales,were,were,sales,"were sales $ 730.1 million , up 7 % from $ 679.5 million ."
sales were nearly identical to the year-earlier $ 1.36 billion .,sales,were,were,sales,were sales nearly identical to the year-earlier $ 1.36 billion .
"in new york stock exchange composite trading , ppg closed at $ 41 a share , down 37.5 cents .",ppg,closed,closed,ppg,"in new york stock exchange composite trading , closed down 37.5 cents ppg at $ 41 a share , ."
"revenue rose 15 % , to $ 36 million from $ 31.2 million .",revenue,rose,rose,revenue,"rose 15 % revenue , to $ 36 million from $ 31.2 million ."
"for the nine months , jefferies said net fell 39 % , to $ 6.8 million , or $ 1.07 a share , from $ 11.1 million , or $ 1.50 a share .",jefferies,said,said fell,jefferies net,"for the nine months , said fell 39 % net , to $ 6.8 million , or $ 1.07 a share , from $ 11.1 million , or $ 1.50 a share jefferies ."
"revenue fell 3 % , to $ 105.2 million from $ 108.4 million .",revenue,fell,fell,revenue,"fell 3 % revenue , to $ 105.2 million from $ 108.4 million ."
"sony has agreed to buy both companies , but is in a legal battle with warner communications inc. over the services of producers peter guber and jon peters .",sony,agreed,agreed,sony,"has agreed to buy both companies sony , but is in a legal battle with warner communications inc. over the services of producers peter guber and jon peters ."
sony added that a hearing has been set for thursday in the delaware chancery court in one of the suits .,sony,added,added set,sony hearing,added that has been set a hearing for thursday in the delaware chancery court in one of the suits sony .
reserves traded among commercial banks for overnight use in amounts of $ 1 million or more .,reserves,traded,traded,reserves,traded reserves among commercial banks for overnight use in amounts of $ 1 million or more .
wacoal said it intends to produce the cars through a car manufacturer .,wacoal,said,said intends,wacoal it,said intends to produce the cars through a car manufacturer it wacoal .
senshukai said the partners plan to rent to tourists but will also sell to interested parties .,senshukai,said,said plan,senshukai partners,said plan to rent to tourists the partners but will also sell to interested parties senshukai .
senshukai has a 60 % stake in the venture and nissho iwai has the rest .,senshukai,has,has has,senshukai iwai,has a 60 % stake in the venture senshukai and has the rest nissho iwai .
"units will cost from 500,000 to 3.5 million australian dollars ( about us$ 386,000 to us$ 2.7 million ) .",units,cost,cost,units,"will cost from 500,000 to 3.5 million australian dollars ( about us$ 386,000 to us$ 2.7 million ) units ."
"japan says its economic growth will fall sharply if it cuts back on the use of oil , coal and gas to cap emissions of carbon dioxide .",japan,says,says cuts fall,japan it growth,"says will fall sharply its economic growth if cuts back to cap emissions of carbon dioxide it on the use of oil , coal and gas japan ."
it said that expanding nuclear-power capability is the quickest way to lessen that dependence .,it,said,said,it,said that expanding nuclear-power capability is the quickest way to lessen that dependence it .
"at jasper jeep-eagle , one of the largest jeep dealerships in the country , inventories have continued to swell .",inventories,continued,continued,inventories,"at jasper jeep-eagle , one of the largest jeep dealerships in the country , have continued to swell inventories ."
"gm said the assembly plant , which builds the chevrolet corsica and beretta compact cars , originally was scheduled to reopen monday but now will not resume production until oct. 30 .",gm,said,said scheduled,gm plant,"said originally was scheduled to reopen monday the assembly plant , which builds the chevrolet corsica and beretta compact cars , but now will not resume production until oct. 30 gm ."
"gm has scheduled overtime at its lordstown , ohio , and janesville , wis. , assembly plants , which build the chevrolet cavalier .",gm,scheduled,scheduled,gm,"has scheduled overtime gm at its lordstown , ohio , and janesville , wis. , assembly plants , which build the chevrolet cavalier ."
"a year earlier , net was $ 71.6 million , or $ 1.22 a share .",net,was,was,net,"a year earlier , was net $ 71.6 million , or $ 1.22 a share ."
"loral also reported that its bookings more than doubled to $ 654 million in the quarter , ended sept. 30 , from $ 257 million , in the year-before period .",loral,reported,reported doubled,loral bookings,"also reported that more than doubled its bookings to $ 654 million in the quarter , ended sept. 30 , from $ 257 million , in the year-before period loral ."
loral said it expects sales to accelerate in both the third and fourth quarters of this fiscal year .,loral,said,said expects,loral it,said expects sales to accelerate in both the third and fourth quarters of this fiscal year it loral .
"in new york stock exchange composite trading , loral closed at $ 33.25 , down 37.5 cents .",loral,closed,closed,loral,"in new york stock exchange composite trading , closed down 37.5 cents loral at $ 33.25 , ."
healthvest said two of its lenders have given it notices of default on bank loans and said they may take actions to recover their loans .,healthvest,said,said take,healthvest they,said have given notices of default on bank loans two of its lenders it and said may take actions to recover their loans they healthvest .
healthvest missed a payment to the group that was due in late september .,healthvest,missed,missed,healthvest,missed a payment to the group that was due in late september healthvest .
"in addition , healthvest said bank of tokyo trust co. also has notified it of a default and said it might take action to cure the default .",healthvest,said,said take notified,healthvest it bank,"in addition , said also has notified it bank of tokyo trust co. of a default and said might take action it to cure the default healthvest ."
healthvest missed an interest payment to bank of tokyo on oct. 1 .,healthvest,missed,missed,healthvest,missed an interest payment to bank of tokyo healthvest on oct. 1 .
"healthvest is in a severe liquidity bind because its affiliate , healthcare international inc. , has failed to make about $ 10.6 million in principal and interest payments owed since august .",healthvest,is,is failed,healthvest affiliate,"is healthvest in a severe liquidity bind because has failed to make about $ 10.6 million in principal and interest payments owed since august its affiliate , healthcare international inc. , ."
healthcare operates many of the health-care properties that healthvest owns .,healthcare,operates,operates owns,healthcare healthvest,operates many of the health-care properties owns that healthvest healthcare .
"storage rose $ 1.125 a share , to close at $ 14 , in new york stock exchange composite trading .",storage,rose,rose,storage,"rose $ 1.125 a share storage , to close at $ 14 , in new york stock exchange composite trading ."
"for the nine months , storage had net of $ 25.5 million , or 98 cents a share , including an $ 11.3 million extraordinary gain for the anticipated proceeds from liquidating an irish unit .",storage,had,had,storage,"for the nine months , had net of $ 25.5 million , or 98 cents a share , storage including an $ 11.3 million extraordinary gain for the anticipated proceeds from liquidating an irish unit ."
"net was up 69 % from $ 15.1 million , or 57 cents a share , last year .",net,was,was,net,"was up 69 % from $ 15.1 million , or 57 cents a share , last year net ."
it also faces numerous other hurdles including an agreement on a pipeline route for the gas .,it,faces,faces,it,also faces numerous other hurdles including an agreement on a pipeline route for the gas it .
"they include enron corp. , texas eastern corp. , pacific interstate transmission co. and tennessee gas pipeline co .",they,include,include,they,"include enron corp. , texas eastern corp. , pacific interstate transmission co. and tennessee gas pipeline co they ."
it would bring 13 gas fields into production at a combined rate of about 1.2 billion cubic feet a day .,it,bring,bring,it,would bring 13 gas fields it into production at a combined rate of about 1.2 billion cubic feet a day .
it also said projections of surging u.s. demand for natural gas and price forecasts of c$ 5.25 per thousand cubic feet by 2005 would make the project economically viable .,it,said,said make,it projections,also said would make the project economically viable projections of surging u.s. demand for natural gas and price forecasts of c$ 5.25 per thousand cubic feet by 2005 it .
it depends on when you look .,it,depends,depends,it,depends it on when look you .
it suggests that households accumulate wealth across a broad spectrum of assets .,it,suggests,suggests accumulate,it households,suggests that accumulate wealth households across a broad spectrum of assets it .
"earlier this month , mccaw revised its offer to $ 125 a share for 22 million lin shares .",mccaw,revised,revised,mccaw,"earlier this month , revised its offer mccaw to $ 125 a share for 22 million lin shares ."
mccaw is seeking 50.3 % of the cellular and broadcasting concern ; the revised offer includes a feature requiring mccaw to begin an auction process in july 1994 that would buy out remaining holders at a per-share price roughly equivalent to what a third party might then have to pay for all of lin .,mccaw,seeking,seeking includes,mccaw offer,is seeking 50.3 % of the cellular and broadcasting concern mccaw ; includes a feature requiring mccaw to begin an auction process in july 1994 that would buy out remaining holders at a per-share price roughly equivalent to might then have what to pay for all of lin a third party the revised offer .
mccaw said the three independent directors provided for in the offer would be designated by the current board .,mccaw,said,said designated,mccaw directors,said would be designated the three independent directors provided for in the offer by the current board mccaw .
"lin would have a priority right to pursue all opportunities to acquire u.s. cellular interests in markets other than those in which mccaw holds an interest , or which are contiguous to those markets , unless lin has an interest there or contiguous to it .",lin,have,have has holds,lin lin mccaw,"would have a priority right to pursue all opportunities to acquire u.s. cellular interests in markets other than those in which holds an interest mccaw , or which are contiguous to those markets lin , unless has an interest there or contiguous to it lin ."
independent directors would be able to block transactions they unanimously deem would be likely to depress the private market value of lin at the time it is to be sold in five years .,they,deem,is deem,it they,independent directors would be able to block transactions unanimously deem would be likely to depress the private market value of lin at the time is to be sold it in five years they .
mca said revenue rose 14 % to $ 918.4 million from $ 806.7 million .,mca,said,said rose,mca revenue,said rose 14 % revenue to $ 918.4 million from $ 806.7 million mca .
"in new york stock exchange composite trading , mca rose $ 1.50 to $ 64 .",mca,rose,rose,mca,"in new york stock exchange composite trading , rose $ 1.50 mca to $ 64 ."
"in the nine months , net rose 35 % to $ 120.1 million , or $ 1.64 a share , from $ 89.2 million , or $ 1.22 a share , a year earlier .",net,rose,rose,net,"in the nine months , rose 35 % net to $ 120.1 million , or $ 1.64 a share , from $ 89.2 million , or $ 1.22 a share , a year earlier ."
revenue increased 22 % to $ 2.5 billion from $ 2.1 billion .,revenue,increased,increased,revenue,increased 22 % revenue to $ 2.5 billion from $ 2.1 billion .
i never pay my bills till the very last day ; i lose far less interest by proceeding that way .,i,pay,pay lose,i i,never pay my bills i till the very last day ; lose far less interest i by proceeding that way .
"these include office and residential real estate giant , helmsleyspear inc. , and helmsley hotels .",these,include,include,these,"include office and residential real estate giant , helmsleyspear inc. , and helmsley hotels these ."
they do indeed want their own nation .,they,want,want,they,do indeed want their own nation they .
this may seem to be a preposterous and utterly futile effort in africa .,this,seem,seem,this,may seem to be a preposterous and utterly futile effort in africa this .
"if whites want to play there by themselves , says consulting engineer willem van heerden , whites should also build it by themselves .",whites,build,says build want,heerden whites whites,"if want to play there by themselves whites , says consulting engineer willem van heerden , should also build it whites by themselves ."
"today , morgenzon is a town of 800 whites and two paved roads .",morgenzon,is,is,morgenzon,"today , is morgenzon a town of 800 whites and two paved roads ."
"weeds push up through the cracks in the sidewalks , and many houses and storefronts are empty .",weeds,push,push are,weeds houses,"push up weeds through the cracks in the sidewalks , and are many houses and storefronts empty ."
"it was an ideal place for the orange workers to start their new nation , unencumbered by the demographics that have undermined apartheid elsewhere in south africa .",it,was,was undermined start,it demographics workers,"was it an ideal place for to start their new nation unencumbered by the demographics that have undermined elsewhere in south africa apartheid the orange workers , ."
he apologizes for sounding pushy .,he,apologizes,apologizes,he,apologizes he for sounding pushy .
and they will even serve it themselves .,they,serve,serve,they,and will even serve it they themselves .
and even those who say some selective selling may be in order stress that individuals need to be in the stock market to achieve their long-term investment objectives and to help balance their other assets .,individuals,need,need,individuals,and even those who say some selective selling may be in order stress that need to be in the stock market to achieve their long-term investment objectives and to help balance their other assets individuals .
"any selling , they say , should be well thought-out , and executed gradually , during market rallies .",they,say,say,they,"any selling , say they , should be well thought-out , and executed gradually , during market rallies ."
they offer these suggestions :,they,offer,offer,they,offer these suggestions they :
"computer companies ; commodity cyclical stocks , like autos ; and retailing stocks , he says .",he,says,says,he,"computer companies ; commodity cyclical stocks , like autos ; and retailing stocks , says he ."
"in general , they say , avoid takeover stocks .",they,say,say,they,"in general , say they , avoid takeover stocks ."
"they are : james r. eiszner , 62 years old and chairman and chief executive officer of cpc international inc. ; robert g. schwartz , 61 , chairman , president and chief executive officer of metropolitan life insurance co. , and walter v. shipley , 53 , chairman and chief executive officer of chemical banking corp .",they,are,are,they,"are they : james r. eiszner , 62 years old and chairman and chief executive officer of cpc international inc. ; robert g. schwartz , 61 , chairman , president and chief executive officer of metropolitan life insurance co. , and walter v. shipley , 53 , chairman and chief executive officer of chemical banking corp ."
"for the quarter , bankamerica said it earned $ 254 million , or $ 1.16 a share , compared with $ 190 million , or 97 cents a share , a year earlier .",bankamerica,said,said earned,bankamerica it,"for the quarter , said earned $ 254 million , or $ 1.16 a share , it compared with $ 190 million , or 97 cents a share , a year earlier bankamerica ."
"excluding tax credits , profit was 6 % below the second quarter .",profit,was,was,profit,"excluding tax credits , was profit 6 % below the second quarter ."
"as a result , bankamerica said its reserve against troubled foreign-country loans , once below 25 % , now amounts to 45 % of the $ 6.4 billion of non-trade debt it calculates it is owed by those nations .",bankamerica,said,owed said calculates amounts,it bankamerica it reserve,"as a result , said now amounts its reserve against troubled foreign-country loans , once below 25 % , to 45 % of the $ 6.4 billion of non-trade debt calculates is owed it by those nations it bankamerica ."
"by that key measure of operating efficiency , bankamerica turned in a better performance than its well-regarded los angeles-based competitor , security pacific corp. , which posted a 0.89 % return in the third quarter .",bankamerica,turned,turned posted,bankamerica competitor,"by that key measure of operating efficiency , turned in a better performance than its well-regarded los angeles-based competitor , security pacific corp. , which posted a 0.89 % return in the third quarter bankamerica ."
"but it continued to badly trail its san francisco neighbor , wells fargo & co. , which reported an extraordinary 1.25 % return on assets .",it,continued,continued,it,"but continued to badly trail its san francisco neighbor , wells fargo & co. , which reported an extraordinary 1.25 % return on assets it ."
"so ibm will be announcing more than 50 products that will be aimed at letting even the dumbest machine tool talk to the smartest mainframe , or anything in between .",ibm,announcing,announcing,ibm,"so will be announcing more than 50 products that will be aimed at letting even the dumbest machine tool talk to the smartest mainframe , or anything in between ibm ."
"so it will take many quarters for ibm to roll out all the products that customers need , and it will take years for customers to integrate the products into their operations .",it,take,roll integrate take take need,ibm customers it it customers,"so will take many quarters it for to roll out all the products need that customers ibm , and will take it years for to integrate the products customers into their operations ."
"while ibm has traditionally dominated the market for computers on the business side of manufacturing operations and has done well in the market for design tools , digital has dominated computerized manufacturing .",digital,dominated,dominated dominated,ibm digital,"while has traditionally dominated the market for computers ibm on the business side of manufacturing operations and has done well in the market for design tools , has dominated computerized manufacturing digital ."
"in addition , hewlett-packard , while a much smaller player , has made a big commitment to the sorts of industry standards that facilitate those hookups and could give ibm some problems .",hewlett-packard,made,made facilitate,hewlett-packard sorts,"in addition , , while a much smaller player , has made a big commitment to the sorts of industry standards that facilitate those hookups hewlett-packard and could give some problems ibm ."
"that is because many companies will standardize on certain types of equipment as the various parts of the manufacturing market merge , and ibm is the biggest player .",that,is,is standardize merge is,that companies parts ibm,"is that because will standardize many companies on certain types of equipment as merge the various parts of the manufacturing market , and is ibm the biggest player ."
but much will depend on how quickly ibm can move .,ibm,move,move,ibm,but will depend much on how quickly can move ibm .
they could also check through the orders on file to find a customer that was willing to accept a lower grade of polyethylene .,they,check,check,they,could also check to find a customer that was willing to accept a lower grade of polyethylene they through the orders on file .
"companies might be able to tell salespeople daily , for instance , about idle equipment , so they could offer discounts on whatever that equipment produces .",they,offer,offer,they,"companies might be able to tell daily salespeople , for instance , about idle equipment , so could offer discounts on whatever produces that equipment they ."
it will continue to be sold in the european market .,it,continue,continue,it,will continue to be sold in the european market it .
"this fall , ford introduced only one new product : a restyled version of its hulking lincoln town car luxury model .",ford,introduced,introduced,ford,"this fall , introduced only one new product : a restyled version of its hulking lincoln town car luxury model ford ."
"in may 1987 , ford began importing the scorpio sedan from west germany to sell next to a redesigned xr4ti in showrooms .",ford,began,began,ford,"in may 1987 , began importing the scorpio sedan to sell next to a redesigned xr4ti in showrooms from west germany ford ."
"it was downhill from there , however .",it,was,was,it,"was it downhill from there , however ."
"last fall , ford announced it would discontinue the xr4ti in the u.s. at the end of the 1989 model year .",ford,announced,announced discontinue,ford it,"last fall , announced would discontinue the xr4ti it in the u.s. at the end of the 1989 model year ford ."
ford said then it would keep the scorpio .,ford,said,said keep,ford it,said then would keep the scorpio it ford .
revenue fell 5.8 % to $ 407.9 million from $ 433.2 million .,revenue,fell,fell,revenue,fell 5.8 % revenue to $ 407.9 million from $ 433.2 million .
it also sells single-premium annuities to individuals .,it,sells,sells,it,also sells single-premium annuities it to individuals .
"it takes five steps to make standard pencils , just one for the plastic type .",it,takes,takes,it,"takes five steps it to make standard pencils , just one for the plastic type ."
revenue fell to $ 1.04 billion from $ 1.07 billion .,revenue,fell,fell,revenue,fell revenue to $ 1.04 billion from $ 1.07 billion .
"analysts said the results were as expected , but several added that the earnings masked underlying weaknesses in several businesses .",analysts,said,said were masked,analysts results earnings,"said were as expected the results analysts , but added that masked underlying weaknesses in several businesses the earnings several ."
analysts predict the sales impact will linger .,analysts,predict,predict linger,analysts impact,predict will linger the sales impact analysts .
revenue rose slightly to $ 3.16 billion from $ 3.13 billion .,revenue,rose,rose,revenue,rose slightly revenue to $ 3.16 billion from $ 3.13 billion .
"when the company last considered adding the equipment two years ago , it estimated the cost at $ 21 million to $ 22 million , but a task force will have to prepare a detailed plan before the company can predict the current cost .",it,estimated,considered have estimated predict,company force it company,"when last considered two years ago adding the equipment the company , estimated the cost it at $ 21 million to $ 22 million , but will have to prepare a detailed plan a task force before can predict the current cost the company ."
"got back to bolinas , and everything had fallen : broken poster frames with glass on the floor , file cabinets open or dumped onto the floor .",everything,fallen,fallen,everything,"got back to bolinas , and had fallen everything : broken poster frames with glass on the floor , file cabinets open or dumped onto the floor ."
"i was in my favorite watering hole , waiting for the game to start .",i,was,was start,i game,"was i in my favorite watering hole , waiting for to start the game ."
i was in the berkeley main library when it hit .,i,was,was hit,i it,was i in the berkeley main library when hit it .
"i was driving my truck , stopped at a red light at the corner of shattuck and alcatraz at the oakland-berkeley border when it hit .",i,driving,driving hit,i it,"was driving my truck i , stopped at a red light at the corner of shattuck and alcatraz at the oakland-berkeley border when hit it ."
"it flopped all around , real dramatic !",it,flopped,flopped,it,"flopped all around real dramatic it , !"
i heard parts of the building above my head cracking .,i,heard,heard cracking,i parts,heard i cracking parts of the building above my head .
i actually thought that i might die .,i,thought,thought die,i i,actually thought that might die i i .
i decided to brave the storm .,i,decided,decided,i,decided to brave the storm i .
i could also see the clouds across the bay from the horrible fire in the marina district of san francisco .,i,see,see,i,could also see the clouds across the bay from the horrible fire in the marina district of san francisco i .
i have felt many aftershocks .,i,felt,felt,i,have felt many aftershocks i .
i think a few of the aftershocks might just be my body shaking .,i,think,think shaking,i body,think might just be a few of the aftershocks shaking my body i .
i could see the flames from san francisco from my house across the bay .,i,see,see,i,could see the flames from san francisco i from my house across the bay .
this being typed in a standing position .,this,typed,typed,this,being typed this in a standing position .
i just felt another aftershock a few seconds ago .,i,felt,felt,i,just felt a few seconds ago another aftershock i .
"it runs out frantically now and then , and is clearly pretty distressed .",it,runs,runs,it,"runs out frantically now and then it , and is clearly pretty distressed ."
i was in stinson beach when the quake rolled through town .,i,was,was rolled,i quake,was i in stinson beach when rolled the quake through town .
"then as things got rougher , we ran for the door and spent the next few minutes outside watching the brick sidewalk under our feet oozing up and down , and the flowers waving in an eerie rhythm .",we,ran,got ran waving,things we flowers,"as got rougher things , then ran we for the door and spent outside the next few minutes watching oozing up and down the brick sidewalk under our feet , and waving the flowers in an eerie rhythm ."
"everyone looked calm , but there was this surreal low level of confusion as the aftershocks continued .",everyone,looked,looked continued was,everyone aftershocks level,"looked calm everyone , but there was this surreal low level of confusion as continued the aftershocks ."
"power is back on , and ucsf -lcb- medical center -rcb- seems to have quieted down for the night ( they were doing triage out in the parking lot from the sound and lights of it ) .",power,is,is doing seems,power they ucsf,"is back on power , and seems to have quieted down for the night ucsf -lcb- medical center -rcb- ( were doing triage they out in the parking lot from the sound and lights of it ) ."
he said that one of the computers took a three-foot trip sliding across the floor .,he,said,said,he,said that took a three-foot trip sliding across the floor one of the computers he .
today should be interesting as people realize how hard life is going to be here for a while .,people,realize,going realize,life people,today should be interesting as realize how hard is going here to be life for a while people .
"i got home , let the dogs into the house and noticed some sounds above my head , as if someone were walking on the roof , or upstairs .",i,got,got walking,i someone,"got home i , let the dogs into the house and noticed some sounds above my head , as if were walking someone on the roof , or upstairs ."
then i noticed the car was bouncing up and down as if someone were jumping on it .,i,noticed,noticed bouncing jumping,i car someone,then noticed was bouncing up and down the car as if were jumping someone on it i .
i realized what was happening and screamed into the house for the dogs .,i,realized,realized,i,realized what was happening i and screamed into the house for the dogs .
"when i realized it was over , i went and stood out in front of the house , waiting and praying for merrill to come home , shivering as if it were 20 below zero until he got there .",i,went,realized was went come were got,i it i merrill it he,"when realized was it over i , went waiting and praying for to come home merrill , shivering as if were it 20 below zero until got there he i and stood out in front of the house , ."
"when i saw the pictures of 880 and the bay bridge , i began to cry .",i,began,saw began,i i,"when saw the pictures of 880 and the bay bridge i , began to cry i ."
"i was just sitting down to meet with some new therapy clients , a couple , and the building started shaking like crazy .",i,sitting,started sitting,building i,"was just sitting down to meet with some new therapy clients , a couple i , and started shaking like crazy the building ."
