original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
it recently reported assets of $ 2.4 billion and liabilities of $ 4 billion .,it,reported,reported,it,assets of $ 2.4 billion and liabilities of $ 4 billion it recently reported .
"ltv challenged the order , and a federal district court in new york in june 1988 ruled that the agency improperly ordered ltv to reassume responsibility for the plans .",ltv,challenged,ruled challenged ordered,court ltv agency,"the order ltv challenged , and in june 1988 that ltv responsibility for the plans to reassume the agency improperly ordered a federal district court in new york ruled ."
"in dallas , ltv said that it was disappointed that the court agreed to hear the case because it believes the move will further delay its chapter 11 proceedings .",ltv,said,delay believes agreed said disappointed,move it court ltv it,"in dallas , that that the case to hear the court agreed it was disappointed because its chapter 11 proceedings the move will further delay it believes ltv said ."
"within two hours , viewers pledged over $ 400,000 , according to a red cross executive .",viewers,pledged,pledged,viewers,"within two hours , over $ 400,000 viewers pledged , according to a red cross executive ."
"while tv commercials typically take weeks to produce , advertisers in the past couple of years have learned to turn on a dime , to crash out ads in days or even hours .",advertisers,learned,learned take,advertisers commercials,"while tv commercials typically take weeks to produce , in the past couple of years ads to crash out in days or even hours to turn on a dime , advertisers have learned ."
nissan created its quake ad in a weekend .,nissan,created,created,nissan,its quake ad nissan created in a weekend .
"but as advertisers latch onto disasters with increasing frequency , they risk hurting themselves as much as helping the cause .",they,risk,latch risk,advertisers they,"but as advertisers latch onto disasters with increasing frequency , themselves hurting they risk as much as the cause helping ."
he should consider his victory a mandate to continue his growth-oriented economic reforms and not a demand that he move further left .,he,consider,move consider,he he,his victory a mandate his growth-oriented economic reforms to continue and not a demand that he move further left he should consider .
it could point to plenty of ailments that the spanish economic rejuvenation so far has failed to cure .,it,point,failed point,rejuvenation it,it could point to plenty of ailments that to cure the spanish economic rejuvenation so far has failed .
"unemployment still is officially recorded at 16.5 % , the highest rate in europe , although actual joblessness may be lower .",unemployment,recorded,recorded,unemployment,"unemployment still is officially recorded at 16.5 % , the highest rate in europe , although actual joblessness may be lower ."
he did not go as far as he could have in tax reductions ; indeed he combined them with increases in indirect taxes .,he,go,combined go have,he he he,he did not go as far as he could have in tax reductions ; them he indeed combined with increases in indirect taxes .
now he can go further .,he,go,go,he,he now can go further .
"he could do more to cut public subsidies and transfers , thus making funds available for public services starved of money for six years .",he,do,do,he,"more funds available for public services starved of money for six years thus making he could do public subsidies and transfers to cut , ."
we suspect daniel ortega knows the difference between a blunder and a strategy .,we,suspect,knows suspect,ortega we,the difference between a blunder and a strategy daniel ortega knows we suspect .
"but banks may prefer using a profile that targets selected transactions , rather than a blanket reporting requirement .",banks,prefer,prefer,banks,"but a profile that selected transactions targets , rather than a blanket reporting requirement using banks may prefer ."
officials believe this has left a gaping loophole that illegal drug businesses are exploiting .,officials,believe,exploiting left believe,businesses this officials,a gaping loophole that illegal drug businesses are exploiting this has left officials believe .
authorities estimate that revenues from illegal drugs in the u.s. total about $ 110 billion annually .,authorities,estimate,total estimate,revenues authorities,that in the u.s. about $ 110 billion revenues from illegal drugs total annually authorities estimate .
"profit-taking accounted for much of the slide in otc stock prices , according to david mills , senior vice president of boston company advisers .",profit-taking,accounted,accounted,profit-taking,"profit-taking accounted for much of the slide in otc stock prices , according to david mills , senior vice president of boston company advisers ."
"he said many portfolio managers , whose year-end bonuses are tied to annual performance , are selling now rather than risk seeing their gains erode further .",he,said,tied said erode selling,bonuses he gains managers,"many portfolio managers , whose year-end bonuses are tied to annual performance , are selling now rather than their gains erode further seeing risk he said ."
daimler said it has had talks with jaguar about possible joint ventures .,daimler,said,had said,it daimler,talks with jaguar about possible joint ventures it has had daimler said .
scientists say the discovery of these genes in recent months is painting a new and startling picture of how cancer develops .,scientists,say,develops painting say,cancer discovery scientists,a new and startling picture of cancer how develops the discovery of these genes in recent months is painting scientists say .
"scientists call the new class of genes tumor-suppressors , or simply anti-cancer genes .",scientists,call,call,scientists,"the new class of genes tumor-suppressors , or simply anti-cancer genes scientists call ."
"in recent months , researchers have come to believe the two types of cancer genes work in concert : an oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged .",researchers,come,come damaged work turn,researchers gene types oncogene,"in recent months , to believe the two types of cancer genes work in concert : proliferating cells malignant the tumor-suppressor gene only after has been damaged an oncogene may turn researchers have come ."
"to date , scientists have fingered two of these cancer-suppressors .",scientists,fingered,fingered,scientists,"to date , two of these cancer-suppressors scientists have fingered ."
"then last spring , researchers reported finding a gene called p53 which , if impaired , turns healthy colon cells cancerous .",researchers,reported,reported,researchers,"last spring , a gene p53 called which , if impaired , healthy colon cells cancerous turns finding researchers then reported ."
"he theorized that in the eye cancer , an infant inherited a damaged copy of a gene from one parent and a normal copy from the other .",he,theorized,theorized inherited,he infant,"that in the eye cancer , a damaged copy of a gene an infant inherited from one parent and a normal copy from the other he theorized ."
he assumed the missing piece contained a gene or genes whose loss had a critical role in setting off the cancer .,he,assumed,contained assumed had,piece he loss,a gene or genes a critical role in the cancer setting off whose loss had the missing piece contained he assumed .
"by analyzing cells extracted from eye tumors , they found defects in the second copy of chromosome 13 in the exact area as in the first copy of the chromosome .",they,found,found,they,"by cells extracted from eye tumors analyzing , defects in the second copy of chromosome 13 they found in the exact area as in the first copy of the chromosome ."
it was the first time anyone had showed that the loss of both copies of the same gene could lead to the eruption of a cancer .,it,was,lead was showed,loss it anyone,it was the first time that the loss of both copies of the same gene could lead to the eruption of a cancer anyone had showed .
it was an audacious claim .,it,was,was,it,it was an audacious claim .
"they began uncovering a confusing variety of genetic deletions , some existing only in benign polyps , others in malignant cells and many in both polyps and malignant cells .",they,began,began,they,"a confusing variety of genetic deletions , some existing only in benign polyps , others in malignant cells and many in both polyps and malignant cells uncovering they began ."
it was clear that more than one gene had to be damaged for colon cancer to develop .,it,was,develop was had,cancer it gene,it was clear that to be damaged more than one gene had for colon cancer to develop .
they focused on chromosome 17 .,they,focused,focused,they,they focused on chromosome 17 .
"evidence now is emerging that the p53 suppressor gene is involved in other cancers , too .",evidence,emerging,involved emerging,gene evidence,"that the p53 suppressor gene is involved too in other cancers , evidence now is emerging ."
"where these discoveries will lead , scientists can only speculate .",scientists,speculate,speculate lead,scientists discoveries,"these discoveries where will lead , scientists can only speculate ."
"still , caution is advisable .",caution,is,is,caution,"still , caution is advisable ."
"quebecor started the philadelphia journal , a daily tabloid , in 1977 and closed it three years later .",quebecor,started,started,quebecor,"the philadelphia journal , a daily tabloid , quebecor started in 1977 and it closed three years later ."
"after a recent merger , it is also the only province-wide distributor of magazines and newspapers in quebec .",it,is,is,it,"after a recent merger , it is also the only province-wide distributor of magazines and newspapers in quebec ."
quebecor will own 57.5 % of the new subsidiary .,quebecor,own,own,quebecor,57.5 % of the new subsidiary quebecor will own .
"last october , quebecor bought 23 canadian printing plants from bce inc. , a montreal telecommunications , manufacturing , energy and real estate company .",quebecor,bought,bought,quebecor,"last october , 23 canadian printing plants quebecor bought from bce inc. , a montreal telecommunications , manufacturing , energy and real estate company ."
but she said the state currently has 35 appointed judges who are over 70 .,she,said,has said,state she,but 35 appointed judges who are over 70 the state currently has she said .
he says the strike-force lawyers will work more efficiently under the supervision of u.s. attorneys .,he,says,work says,lawyers he,the strike-force lawyers will work more efficiently under the supervision of u.s. attorneys he says .
"mr. thornburgh will be free to disband the strike forces after congress approves a $ 479 million appropriation for federal law-enforcement and drug-interdiction agencies , according to david runkel , a justice department spokesman .",congress,approves,approves,congress,"mr. thornburgh will be free the strike forces to disband after a $ 479 million appropriation for federal law-enforcement and drug-interdiction agencies congress approves , according to david runkel , a justice department spokesman ."
he says 27 lawyers have left and 21 have been hired since mr. thornburgh announced his plan .,he,says,announced says left,thornburgh he lawyers,he says 27 lawyers have left and 21 have been hired since his plan mr. thornburgh announced .
