original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
he did not go as far as he could have in tax reductions ; indeed he combined them with increases in indirect taxes .,he,go,go combined have,he he he,did not go as far as could have he he in tax reductions ; indeed combined them he with increases in indirect taxes .
now he can go further .,he,go,go,he,now can go further he .
"he should do more to reduce tax rates on wealth and income , in recognition of the fact that those cuts yield higher , not lower , revenues .",he,do,do yield,he cuts,"should do more he to reduce tax rates on wealth and income , in recognition of the fact that yield higher , not lower , revenues those cuts ."
"he could do more to cut public subsidies and transfers , thus making funds available for public services starved of money for six years .",he,do,do,he,"could do more thus making funds available for public services starved of money for six years he to cut public subsidies and transfers , ."
"liberals are the faction that says , give peace a chance ; now they are saying mr. ortega should give them a break , lest the conservatives ask them to vote for bullets instead of bandages .",liberals,are,are give says saying ask,liberals ortega faction they conservatives,"are liberals the faction that says give a chance peace , ; now are saying should give a break mr. ortega them they , lest ask them to vote for bullets instead of bandages the conservatives ."
"but banks may prefer using a profile that targets selected transactions , rather than a blanket reporting requirement .",banks,prefer,prefer,banks,"but may prefer using a profile that targets selected transactions , rather than a blanket reporting requirement banks ."
officials believe this has left a gaping loophole that illegal drug businesses are exploiting .,officials,believe,believe left exploiting,officials this businesses,believe has left a gaping loophole are exploiting that illegal drug businesses this officials .
"profit-taking accounted for much of the slide in otc stock prices , according to david mills , senior vice president of boston company advisers .",profit-taking,accounted,accounted,profit-taking,"accounted profit-taking for much of the slide in otc stock prices , according to david mills , senior vice president of boston company advisers ."
"he said many portfolio managers , whose year-end bonuses are tied to annual performance , are selling now rather than risk seeing their gains erode further .",he,said,said tied selling erode,he bonuses managers gains,"said are selling now many portfolio managers , are tied whose year-end bonuses to annual performance , rather than risk seeing erode further their gains he ."
he expects the market to sink further and to reach a low sometime next month or in december .,he,expects,expects sink,he market,expects to sink further the market and to reach sometime next month or in december a low he .
jaguar assumed its recently customary place on the otc most active list as its american depository receipts gained 1/4 to 11 7/8 on volume of 1.2 million shares and daimler-benz joined the list of companies interested in the british car maker .,jaguar,assumed,assumed joined gained,jaguar daimler-benz receipts,assumed its recently customary place on the otc most active list jaguar as gained 1/4 its american depository receipts to 11 7/8 on volume of 1.2 million shares and joined the list of companies interested in the british car maker daimler-benz .
that is for the future .,that,is,is,that,is that for the future .
"scientists call the new class of genes tumor-suppressors , or simply anti-cancer genes .",scientists,call,call,scientists,"call the new class of genes tumor-suppressors , or simply anti-cancer genes scientists ."
"because of the isolation of the retinoblastoma tumor-suppressor gene , it became possible last january to find out what threat the quinlan baby faced .",it,became,became faced,it baby,"because of the isolation of the retinoblastoma tumor-suppressor gene , became possible to find out faced what threat the quinlan baby it last january ."
"to date , scientists have fingered two of these cancer-suppressors .",scientists,fingered,fingered,scientists,"to date , have fingered two of these cancer-suppressors scientists ."
they have about seven candidates .,they,have,have,they,have about seven candidates they .
"researchers say the inactivation of tumor-suppressor genes , alone or in combination , appears crucial to the development of such scourges as cancer of the brain , the skin , kidney , prostate , and cervix .",researchers,say,say appears,researchers inactivation,"say appears crucial to the development of such scourges as cancer of the brain , the skin , kidney , prostate , and cervix the inactivation of tumor-suppressor genes , alone or in combination , researchers ."
he assumed the missing piece contained a gene or genes whose loss had a critical role in setting off the cancer .,he,assumed,assumed contained had,he piece loss,assumed contained a gene or genes had a critical role in setting off the cancer whose loss the missing piece he .
it was the first time anyone had showed that the loss of both copies of the same gene could lead to the eruption of a cancer .,it,was,was lead showed,it loss anyone,was it the first time had showed that could lead the loss of both copies of the same gene to the eruption of a cancer anyone .
it was an audacious claim .,it,was,was,it,was it an audacious claim .
"they began uncovering a confusing variety of genetic deletions , some existing only in benign polyps , others in malignant cells and many in both polyps and malignant cells .",they,began,began,they,"began uncovering a confusing variety of genetic deletions , some existing only in benign polyps , others in malignant cells and many in both polyps and malignant cells they ."
it was clear that more than one gene had to be damaged for colon cancer to develop .,it,was,was had develop,it gene cancer,was it clear that had to be damaged more than one gene for to develop colon cancer .
they focused on chromosome 17 .,they,focused,focused,they,focused they on chromosome 17 .
"when they found it last winter , dr. vogelstein was dubious that the search was over .",they,found,found was was,they search vogelstein,"when found it they last winter , was dr. vogelstein dubious that was over the search ."
"evidence now is emerging that the p53 suppressor gene is involved in other cancers , too .",evidence,emerging,emerging involved,evidence gene,"now is emerging that is involved too the p53 suppressor gene in other cancers , evidence ."
"where these discoveries will lead , scientists can only speculate .",scientists,speculate,speculate lead,scientists discoveries,"where will lead these discoveries , can only speculate scientists ."
"still , caution is advisable .",caution,is,is,caution,"still , is caution advisable ."
michael late yesterday announced a $ 3.8 million stock buy-back program .,michael,announced,announced,michael,late yesterday announced a $ 3.8 million stock buy-back program michael .
"quebecor also publishes a second tabloid in montreal , the struggling 18-month-old montreal daily news ; dailies in quebec city and winnipeg , manitoba ; and dozens of weeklies covering most of quebec .",quebecor,publishes,publishes,quebecor,"also publishes a second tabloid in montreal , the struggling 18-month-old montreal daily news ; dailies in quebec city and winnipeg , manitoba ; and dozens of weeklies covering most of quebec quebecor ."
it will have 61 plants from coast to coast and $ 1.5 billion in annual sales .,it,have,have,it,will have 61 plants from coast to coast and $ 1.5 billion in annual sales it .
"last october , quebecor bought 23 canadian printing plants from bce inc. , a montreal telecommunications , manufacturing , energy and real estate company .",quebecor,bought,bought,quebecor,"last october , bought 23 canadian printing plants quebecor from bce inc. , a montreal telecommunications , manufacturing , energy and real estate company ."
but she said the state currently has 35 appointed judges who are over 70 .,she,said,said has,she state,but said currently has 35 appointed judges who are over 70 the state she .
he says the strike-force lawyers will work more efficiently under the supervision of u.s. attorneys .,he,says,says work,he lawyers,says will work more efficiently the strike-force lawyers under the supervision of u.s. attorneys he .
"mr. thornburgh will be free to disband the strike forces after congress approves a $ 479 million appropriation for federal law-enforcement and drug-interdiction agencies , according to david runkel , a justice department spokesman .",congress,approves,approves,congress,"mr. thornburgh will be free to disband the strike forces after approves a $ 479 million appropriation for federal law-enforcement and drug-interdiction agencies congress , according to david runkel , a justice department spokesman ."
he says 27 lawyers have left and 21 have been hired since mr. thornburgh announced his plan .,he,says,says left announced,he lawyers thornburgh,says he have left 27 lawyers and have been hired 21 since announced his plan mr. thornburgh .
"yesterday , in documents filed in connection with that case , warner accused sony officials of falsely claiming that they never read the five-year contract requiring the two producers to make movies exclusively for columbia , citing securities and exchange commission filings made by sony that described the contracts .",warner,accused,accused read,warner they,"yesterday , in documents filed in connection with that case , accused sony officials warner of falsely claiming that never read the five-year contract requiring the two producers to make movies exclusively for columbia they , citing securities and exchange commission filings made by sony that described the contracts ."
